	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:197	107	503	0	0	462	0
ClusterID:198	36	78	1	0	1	0
ClusterID:199	31	39	0	0	0	0
ClusterID:200	41	30	13	67	14	0
ClusterID:201	9	12	0	0	0	0
ClusterID:202	66	177	6	0	489	0
ClusterID:203	31	46	0	0	0	0
ClusterID:204	92	100	0	1	549	511
ClusterID:205	22	21	0	0	1	0
ClusterID:206	11	10	6	0	3	0
ClusterID:207	29	33	0	0	28	0
ClusterID:208	32	18	1	3	74	71
ClusterID:209	15	20	0	0	0	0
ClusterID:210	13	20	0	0	0	0
ClusterID:211	72	43	1	121	507	0
ClusterID:212	46	171	0	0	3	0
ClusterID:213	47	38	4	496	23	0
ClusterID:214	26	66	0	0	0	0
ClusterID:215	11	10	28	0	16	0
ClusterID:216	4	3	0	0	0	0
ClusterID:217	265	572	0	0	17249	0
ClusterID:218	1	0	0	0	0	0
ClusterID:219	9	5	0	6	0	0
ClusterID:220	15	13	3	0	3	0
ClusterID:221	49	199	0	0	4	0
ClusterID:222	25	18	10	1	51	0
ClusterID:223	44	48	0	0	45	0
ClusterID:224	87	88	4	16	220	385
ClusterID:225	7	8	0	0	0	0
ClusterID:226	3	2	0	0	0	0
ClusterID:227	27	28	0	1	0	0
ClusterID:228	8	5	10	0	10	0
ClusterID:229	3	2	0	0	0	0
ClusterID:230	174	115	128	16	4809	574
ClusterID:231	44	54	10	0	703	0
ClusterID:232	34	46	1	0	28	45
ClusterID:233	7	2	0	0	6	3
ClusterID:234	72	191	0	0	0	0
ClusterID:235	10	11	0	0	0	0
ClusterID:236	4	3	0	0	0	0
ClusterID:237	52	18	1	2	70	245
ClusterID:238	243	8606	3	0	4410	15
ClusterID:239	6	5	0	0	0	0
ClusterID:240	63	25	3	5	378	408
ClusterID:241	13	12	0	0	0	0
ClusterID:242	45	19	2	3	37	268
ClusterID:243	215	1105	0	0	5514	0
ClusterID:244	17	25	0	0	1	0
ClusterID:245	174	242	120	3	1851	852
ClusterID:246	18	8	3	0	57	0
ClusterID:247	85	81	3	0	309	1156
ClusterID:248	118	181	0	3	889	1460
ClusterID:249	158	1677	0	0	1054	0
ClusterID:250	15	14	0	0	0	0
ClusterID:251	221	260	9	23	9077	0
ClusterID:252	72	22	0	0	958	339
ClusterID:253	6	5	0	0	0	0
ClusterID:254	10	18	0	0	0	0
ClusterID:255	215	957	120	9	4553	0
ClusterID:256	17	16	0	0	0	0
ClusterID:257	113	105	0	380	312	706
ClusterID:258	14	18	0	1	0	0
ClusterID:259	25	24	0	0	3	0
ClusterID:260	191	898	10	3	268	14
ClusterID:261	1	0	0	0	0	0
ClusterID:262	1	0	0	0	0	0
ClusterID:263	368	3143	0	7	2	0
ClusterID:264	402	28	0	0	75279	0
ClusterID:265	47	13	3	0	95	395
ClusterID:266	69	214	0	0	616	0
ClusterID:267	73	5	0	3	612	0
ClusterID:268	6	0	0	0	15	0
