	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:1	16	72	0	0	66	0
ClusterID:2	18	17	0	0	117	0
ClusterID:3	11	5	0	0	55	0
ClusterID:4	1	0	0	0	0	0
ClusterID:5	1	0	0	0	0	0
ClusterID:6	2	1	0	0	0	0
ClusterID:7	1	0	0	0	0	0
ClusterID:8	1	0	0	0	0	0
ClusterID:9	1	0	0	0	0	0
ClusterID:10	1	0	0	0	0	0
ClusterID:11	49	52	0	0	870	0
ClusterID:12	12	45	0	0	6	0
ClusterID:13	23	23	0	0	111	0
ClusterID:14	1	0	0	0	0	0
ClusterID:15	55	1088	0	0	21	0
ClusterID:16	27	129	0	0	231	0
ClusterID:17	30	22	0	68	9	0
ClusterID:18	8	12	1	1	1	0
ClusterID:19	10	6	0	0	11	10
ClusterID:20	56	197	0	0	1081	0
ClusterID:21	10	20	0	0	45	0
ClusterID:22	1	0	0	0	0	0
ClusterID:23	26	157	0	0	157	0
ClusterID:24	24	92	0	0	55	0
ClusterID:25	4	6	0	0	0	0
ClusterID:26	12	10	3	0	24	0
ClusterID:27	77	253	0	0	2080	0
ClusterID:28	2	1	0	0	0	0
ClusterID:29	1	0	0	0	0	0
ClusterID:30	4	6	0	0	1	0
ClusterID:31	2	1	0	0	0	0
ClusterID:32	16	32	0	0	0	0
ClusterID:33	21	6	0	0	107	0
ClusterID:34	3	1	0	0	0	1
ClusterID:35	17	56	0	0	1	0
ClusterID:36	2	1	0	0	0	0
ClusterID:37	33	54	0	0	368	0
ClusterID:38	7	14	0	2	3	0
ClusterID:39	5	7	0	1	1	0
ClusterID:40	3	2	0	0	0	0
ClusterID:41	1	0	0	0	0	0
ClusterID:42	34	233	0	0	120	0
ClusterID:43	5	4	0	0	0	0
ClusterID:44	5	6	1	0	1	0
ClusterID:45	6	6	3	0	2	0
ClusterID:46	12	16	0	0	12	0
ClusterID:47	23	110	0	0	5	0
ClusterID:48	1	0	0	0	0	0
ClusterID:49	28	11	0	0	202	0
ClusterID:50	1	0	0	0	0	0
ClusterID:51	12	10	0	6	2	0
ClusterID:52	3	2	0	0	0	0
ClusterID:53	7	6	0	0	0	0
ClusterID:54	2	1	0	0	0	0
ClusterID:55	5	7	0	0	0	0
ClusterID:56	4	3	0	0	1	0
ClusterID:57	1	0	0	0	0	0
ClusterID:58	19	13	0	0	87	0
ClusterID:59	31	135	0	0	76	0
ClusterID:60	3	2	0	0	0	0
ClusterID:61	4	5	0	0	0	0
ClusterID:62	3	2	0	0	0	0
ClusterID:63	8	21	0	0	21	0
ClusterID:64	3	2	0	0	0	0
ClusterID:65	50	14	0	0	381	153
ClusterID:66	2	1	1	0	1	0
ClusterID:67	32	201	0	0	135	0
ClusterID:68	1	0	0	0	0	0
ClusterID:69	34	238	0	0	176	0
ClusterID:70	6	3	0	0	10	0
ClusterID:71	2	1	0	0	0	0
ClusterID:72	6	11	0	0	3	0
ClusterID:73	1	0	0	0	0	0
ClusterID:74	5	7	0	0	0	0
ClusterID:75	33	97	1	0	1	3
ClusterID:76	26	13	0	0	199	0
ClusterID:77	10	30	0	0	21	0
ClusterID:78	1	0	0	0	0	0
ClusterID:79	2	1	0	0	0	0
ClusterID:80	5	3	0	1	0	0
ClusterID:81	3	2	0	0	0	0
ClusterID:82	30	28	0	0	325	0
ClusterID:83	21	50	0	0	153	0
ClusterID:84	1	0	0	0	0	0
ClusterID:85	2	1	0	0	0	0
ClusterID:86	19	10	0	0	17	77
ClusterID:87	1	0	0	0	0	0
ClusterID:88	3	2	0	0	0	0
ClusterID:89	4	5	0	0	1	0
ClusterID:90	3	2	0	0	0	0
ClusterID:91	5	5	0	0	0	0
ClusterID:92	5	5	0	0	0	0
ClusterID:93	4	4	0	0	0	0
ClusterID:94	2	1	0	0	0	0
ClusterID:95	2	1	0	0	1	0
ClusterID:96	21	33	0	0	40	0
ClusterID:97	2	1	0	0	0	0
ClusterID:98	6	3	3	0	2	9
ClusterID:99	6	5	0	11	1	1
ClusterID:100	4	3	0	3	3	3
ClusterID:101	8	2	0	0	9	28
ClusterID:102	2	1	0	0	0	0
ClusterID:103	4	3	0	0	0	0
ClusterID:104	6	8	0	0	0	0
ClusterID:105	4	5	0	0	0	0
ClusterID:106	1	0	0	0	0	0
ClusterID:107	55	55	3	137	23	0
ClusterID:108	4	4	0	0	0	0
ClusterID:109	1	0	0	0	0	0
ClusterID:110	1	0	0	0	0	0
ClusterID:111	1	0	0	0	0	0
ClusterID:112	2	1	0	0	0	0
ClusterID:113	1	0	0	0	0	0
ClusterID:114	9	15	0	0	10	0
ClusterID:115	27	102	36	0	68	0
ClusterID:116	2	1	0	0	0	0
ClusterID:117	2	1	0	0	0	0
ClusterID:118	1	0	0	0	0	0
ClusterID:119	4	5	0	0	0	0
ClusterID:120	15	0	0	0	89	0
ClusterID:121	35	35	0	0	435	0
ClusterID:122	1	0	0	0	0	0
ClusterID:123	26	77	0	0	36	0
ClusterID:124	22	21	0	0	201	0
ClusterID:125	1	0	0	0	0	0
ClusterID:126	3	3	0	0	0	0
ClusterID:127	10	19	0	0	6	10
ClusterID:128	2	1	0	0	0	0
ClusterID:129	9	16	0	0	10	0
ClusterID:130	5	8	0	0	0	0
ClusterID:131	1	0	0	0	0	0
ClusterID:132	14	17	0	0	36	0
ClusterID:133	4	4	0	0	0	0
ClusterID:134	1	0	0	0	0	0
ClusterID:135	9	20	0	0	6	0
ClusterID:136	1	0	0	0	0	0
ClusterID:137	8	6	0	0	6	0
ClusterID:138	7	9	0	0	1	0
ClusterID:139	3	2	0	0	0	0
ClusterID:140	1	0	0	0	0	0
ClusterID:141	5	4	0	0	0	0
ClusterID:142	3	2	0	0	0	0
ClusterID:143	7	13	0	0	12	0
ClusterID:144	4	3	0	0	1	0
ClusterID:145	32	191	0	0	15	0
ClusterID:146	7	12	0	0	1	0
ClusterID:147	23	8	0	0	231	0
ClusterID:148	33	305	0	0	91	0
ClusterID:149	1	0	0	0	0	0
ClusterID:150	6	5	0	0	0	0
ClusterID:151	4	5	0	0	1	0
ClusterID:152	7	6	0	0	1	0
ClusterID:153	2	1	0	0	0	0
ClusterID:154	64	18	0	0	1789	0
ClusterID:155	1	0	0	0	0	0
ClusterID:156	3	2	0	0	0	0
ClusterID:157	11	5	0	0	15	21
ClusterID:158	4	3	0	0	0	0
ClusterID:159	13	32	0	0	1	0
ClusterID:160	8	8	0	0	1	0
ClusterID:161	2	1	0	0	0	0
ClusterID:162	9	7	0	0	24	28
ClusterID:163	3	2	0	0	0	0
ClusterID:164	1	0	0	0	0	0
ClusterID:165	10	22	0	0	0	0
ClusterID:166	1	0	0	0	0	0
ClusterID:167	6	4	0	0	10	0
ClusterID:168	2	1	0	0	0	0
ClusterID:169	1	0	0	0	0	0
ClusterID:170	14	22	1	0	17	46
ClusterID:171	1	0	0	0	0	0
ClusterID:172	2	1	0	0	0	0
ClusterID:173	5	5	0	0	0	0
ClusterID:174	1	0	0	0	0	0
ClusterID:175	3	2	0	0	0	0
ClusterID:176	6	8	0	0	0	0
ClusterID:177	10	10	0	0	21	0
ClusterID:178	3	2	0	0	0	0
ClusterID:179	4	3	0	0	0	0
ClusterID:180	4	3	0	0	0	0
ClusterID:181	5	0	1	6	3	0
ClusterID:182	13	7	0	15	2	1
ClusterID:183	1	0	0	0	0	0
ClusterID:184	34	38	3	0	68	0
ClusterID:185	2	1	0	0	0	0
ClusterID:186	2	1	0	0	0	0
ClusterID:187	2	1	0	0	0	0
ClusterID:188	2	1	0	0	0	0
ClusterID:189	3	2	0	0	0	0
ClusterID:190	23	101	0	0	97	0
ClusterID:191	3	2	0	0	0	0
ClusterID:192	3	2	0	0	1	0
ClusterID:193	6	4	0	0	1	1
