	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:1	3	2	0	0	0	0
ClusterID:2	6	5	0	0	0	0
ClusterID:3	2	1	0	0	0	0
ClusterID:4	5	7	0	0	0	0
ClusterID:5	4	3	0	0	0	0
ClusterID:6	3	2	0	0	0	0
ClusterID:7	4	3	0	3	0	0
ClusterID:8	5	4	0	0	0	0
ClusterID:9	11	7	0	0	55	0
ClusterID:10	22	12	0	91	1	0
ClusterID:11	9	2	0	0	28	0
ClusterID:12	1	0	0	0	0	0
ClusterID:13	1	0	0	0	0	0
ClusterID:14	1	0	0	0	0	0
ClusterID:15	1	0	0	0	0	0
ClusterID:16	1	0	0	0	0	0
ClusterID:17	1	0	0	0	0	0
ClusterID:18	1	0	0	0	0	0
ClusterID:19	79	52	0	0	2628	0
ClusterID:20	13	4	0	0	48	0
ClusterID:21	73	445	0	0	2145	0
ClusterID:22	30	26	0	68	12	0
ClusterID:23	8	12	1	1	1	0
ClusterID:24	10	6	0	0	11	10
ClusterID:25	63	226	0	0	1378	0
ClusterID:26	49	618	0	0	0	0
ClusterID:27	66	166	0	0	1613	0
ClusterID:28	24	104	0	0	61	0
ClusterID:29	84	272	0	0	2346	0
ClusterID:30	2	1	0	0	0	0
ClusterID:31	14	16	1	0	17	0
ClusterID:32	1	0	0	0	0	0
ClusterID:33	3	0	0	0	0	3
ClusterID:34	8	13	0	1	1	0
ClusterID:35	2	1	0	0	0	0
ClusterID:36	5	4	0	0	0	0
ClusterID:37	9	4	6	0	28	6
ClusterID:38	12	22	0	0	6	0
ClusterID:39	2	1	0	0	0	0
ClusterID:40	1	0	0	0	0	0
ClusterID:41	18	20	0	14	36	0
ClusterID:42	34	11	0	0	230	0
ClusterID:43	3	2	0	0	1	0
ClusterID:44	14	12	0	6	4	0
ClusterID:45	3	2	0	0	0	0
ClusterID:46	8	7	0	0	1	0
ClusterID:47	13	41	0	0	0	0
ClusterID:48	2	1	0	0	0	0
ClusterID:49	12	32	0	0	3	0
ClusterID:50	4	3	0	0	1	0
ClusterID:51	2	1	0	0	0	0
ClusterID:52	3	3	0	0	1	0
ClusterID:53	3	2	0	0	0	0
ClusterID:54	3	2	0	0	0	0
ClusterID:55	53	20	0	0	422	174
ClusterID:56	4	4	1	0	1	0
ClusterID:57	36	274	0	0	141	0
ClusterID:58	1	0	0	0	0	0
ClusterID:59	37	271	0	0	260	0
ClusterID:60	16	35	0	0	78	0
ClusterID:61	2	1	0	0	0	0
ClusterID:62	3	2	0	0	0	0
ClusterID:63	54	650	0	0	77	0
ClusterID:64	15	50	0	15	11	0
ClusterID:65	22	9	0	0	122	0
ClusterID:66	25	57	0	0	117	0
ClusterID:67	23	13	0	0	213	0
ClusterID:68	15	34	0	0	15	0
ClusterID:69	2	1	0	0	0	0
ClusterID:70	1	0	0	0	0	0
ClusterID:71	29	118	0	0	210	0
ClusterID:72	1	0	0	0	0	0
ClusterID:73	2	1	0	0	0	0
ClusterID:74	2	1	0	0	0	0
ClusterID:75	21	14	0	0	20	87
ClusterID:76	5	7	0	0	2	0
ClusterID:77	6	9	0	0	0	0
ClusterID:78	30	22	0	0	236	0
ClusterID:79	5	5	0	0	0	0
ClusterID:80	2	1	0	0	1	0
ClusterID:81	19	89	0	0	36	0
ClusterID:82	44	265	0	0	720	0
ClusterID:83	2	1	0	0	0	0
ClusterID:84	30	22	0	0	351	0
ClusterID:85	7	5	3	0	2	9
ClusterID:86	6	5	0	11	1	1
ClusterID:87	5	5	0	3	3	3
ClusterID:88	8	2	0	0	9	28
ClusterID:89	2	1	0	0	0	0
ClusterID:90	1	0	0	0	0	0
ClusterID:91	3	2	0	0	0	0
ClusterID:92	4	4	0	0	0	0
ClusterID:93	3	2	0	0	0	0
ClusterID:94	56	54	3	137	22	0
ClusterID:95	1	0	0	0	0	0
ClusterID:96	40	114	36	0	196	0
ClusterID:97	2	1	0	0	0	0
ClusterID:98	37	39	0	0	465	0
ClusterID:99	16	2	0	0	105	0
ClusterID:100	24	81	0	0	21	0
ClusterID:101	12	19	0	0	15	15
ClusterID:102	10	24	0	0	45	0
ClusterID:103	4	6	0	0	1	0
ClusterID:104	31	9	0	0	326	154
ClusterID:105	6	7	0	0	10	0
ClusterID:106	3	3	0	0	0	0
ClusterID:107	3	2	0	0	0	0
ClusterID:108	6	5	0	0	0	0
ClusterID:109	46	127	0	0	753	0
ClusterID:110	23	79	0	0	0	0
ClusterID:111	1	0	0	0	0	0
ClusterID:112	1	0	0	0	0	0
ClusterID:113	1	0	0	0	0	0
ClusterID:114	2	1	0	0	0	0
ClusterID:115	23	8	0	0	231	0
ClusterID:116	3	3	0	0	0	0
ClusterID:117	35	353	0	0	91	0
ClusterID:118	6	5	0	0	0	0
ClusterID:119	2	1	0	0	0	0
ClusterID:120	9	18	0	0	3	0
ClusterID:121	5	3	0	0	1	0
ClusterID:122	32	30	0	0	351	0
ClusterID:123	9	8	0	0	0	0
ClusterID:124	16	40	0	0	0	0
ClusterID:125	6	7	0	0	2	3
ClusterID:126	20	54	0	0	0	0
ClusterID:127	11	12	0	0	24	28
ClusterID:128	3	2	0	0	0	0
ClusterID:129	1	0	0	0	0	0
ClusterID:130	7	7	0	0	0	0
ClusterID:131	15	41	0	0	49	0
ClusterID:132	5	4	0	0	0	0
ClusterID:133	16	24	1	0	17	46
ClusterID:134	1	0	0	0	0	0
ClusterID:135	2	1	0	0	0	0
ClusterID:136	3	2	0	0	0	0
ClusterID:137	17	10	0	0	22	40
ClusterID:138	29	37	0	0	200	0
ClusterID:139	9	19	0	0	6	0
ClusterID:140	11	11	0	0	28	0
ClusterID:141	21	54	0	0	0	0
ClusterID:142	9	4	1	6	3	0
ClusterID:143	4	6	0	0	0	0
ClusterID:144	11	23	0	0	15	0
ClusterID:145	3	2	0	0	0	0
ClusterID:146	3	2	0	0	0	0
ClusterID:147	38	63	0	0	361	0
ClusterID:148	26	21	0	0	197	0
ClusterID:149	29	73	0	0	205	0
ClusterID:150	5	4	0	0	0	0
ClusterID:151	4	6	0	0	0	0
ClusterID:152	10	32	0	0	16	0
ClusterID:153	20	37	0	0	18	0
ClusterID:154	18	6	0	0	153	0
ClusterID:155	2	1	0	0	0	0
ClusterID:156	5	4	0	0	0	0
ClusterID:157	36	25	0	0	237	0
ClusterID:158	2	1	0	0	0	0
ClusterID:159	53	471	0	0	7	0
ClusterID:160	12	20	0	0	1	0
