	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:277	7	2	0	0	21	0
ClusterID:278	6	5	0	3	0	0
ClusterID:279	33	60	0	0	171	0
ClusterID:280	4	6	0	0	0	0
ClusterID:281	5	10	0	0	0	0
ClusterID:282	4	3	0	0	0	0
ClusterID:283	4	2	0	1	0	0
ClusterID:284	5	4	0	0	0	0
ClusterID:285	4	3	0	0	0	0
ClusterID:286	12	15	0	0	21	21
ClusterID:287	4	3	0	0	0	0
ClusterID:288	2	1	0	0	0	0
ClusterID:289	11	36	0	0	1	0
ClusterID:290	1	0	0	0	0	0
ClusterID:291	3	2	0	0	0	0
ClusterID:292	3	2	0	0	0	0
ClusterID:293	2	1	0	0	0	0
ClusterID:294	17	30	1	0	10	0
ClusterID:295	19	33	0	12	37	0
ClusterID:296	2	1	0	0	0	0
ClusterID:297	2	1	0	0	0	0
ClusterID:298	2	1	0	0	0	0
ClusterID:299	2	1	0	0	0	0
ClusterID:300	3	2	0	0	0	0
ClusterID:301	2	1	0	0	0	0
ClusterID:302	6	6	0	0	0	0
ClusterID:303	14	38	0	9	16	0
ClusterID:304	1	0	0	0	0	0
ClusterID:305	2	1	0	0	0	0
ClusterID:306	3	1	0	1	0	0
ClusterID:307	4	5	0	0	0	0
ClusterID:308	10	12	0	0	12	0
ClusterID:309	19	37	0	0	45	0
ClusterID:310	3	3	0	0	0	0
ClusterID:311	4	5	0	0	0	0
ClusterID:312	21	107	0	0	171	0
ClusterID:313	4	0	0	0	2	6
ClusterID:314	1	0	0	0	0	0
ClusterID:315	3	3	0	0	0	0
ClusterID:316	4	5	0	0	0	0
ClusterID:317	2	1	0	0	0	0
ClusterID:318	3	2	0	0	0	0
ClusterID:319	2	1	0	0	0	0
ClusterID:320	3	2	0	0	0	0
ClusterID:321	1	0	0	0	0	0
ClusterID:322	2	1	0	0	0	0
ClusterID:323	1	0	0	0	0	0
ClusterID:324	1	0	0	0	0	0
ClusterID:325	16	44	0	0	105	0
ClusterID:326	3	2	0	0	0	0
ClusterID:327	4	5	0	0	0	0
ClusterID:328	1	0	0	0	0	0
ClusterID:329	11	1	0	1	37	0
ClusterID:330	1	0	0	0	0	0
ClusterID:331	3	2	0	0	0	0
ClusterID:332	2	1	0	0	0	0
ClusterID:333	10	0	0	0	40	0
ClusterID:334	24	60	0	0	39	7
ClusterID:335	5	6	0	0	0	0
ClusterID:336	5	2	3	0	10	0
ClusterID:337	17	40	3	0	30	35
ClusterID:338	7	14	0	0	0	0
ClusterID:339	6	6	0	0	0	0
ClusterID:340	2	1	0	0	0	0
ClusterID:341	12	26	0	1	15	10
ClusterID:342	32	17	0	1	243	190
ClusterID:343	2	1	0	0	0	0
ClusterID:344	6	8	1	0	1	0
ClusterID:345	5	4	0	0	0	0
ClusterID:346	2	1	0	0	0	0
ClusterID:347	3	2	0	0	0	0
ClusterID:348	2	1	0	0	0	0
ClusterID:349	5	8	0	0	6	0
ClusterID:350	2	1	0	0	0	0
ClusterID:351	27	100	0	0	198	0
ClusterID:352	11	9	0	0	6	9
ClusterID:353	40	297	0	0	156	0
ClusterID:354	2	1	0	0	0	0
ClusterID:355	6	7	3	0	5	0
ClusterID:356	4	3	0	0	0	0
ClusterID:357	2	1	0	0	0	0
ClusterID:358	3	2	0	0	0	0
ClusterID:359	2	1	0	0	0	0
ClusterID:360	26	15	0	0	105	0
ClusterID:361	8	7	0	0	0	0
ClusterID:362	11	22	0	0	0	0
ClusterID:363	2	1	0	0	0	0
ClusterID:364	2	1	0	0	0	0
ClusterID:365	3	2	0	0	0	0
ClusterID:366	3	2	0	0	0	0
ClusterID:367	3	2	0	0	0	0
ClusterID:368	2	1	0	0	0	0
ClusterID:369	2	0	0	0	0	1
ClusterID:370	3	3	0	0	0	0
ClusterID:371	10	2	0	0	36	0
ClusterID:372	15	46	0	15	11	0
ClusterID:373	3	2	0	0	0	0
ClusterID:374	5	6	0	0	0	0
ClusterID:375	61	23	0	0	1554	0
ClusterID:376	4	3	0	0	0	0
