	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:60	7	18	0	0	15	0
ClusterID:61	3	2	0	0	0	0
ClusterID:62	49	14	0	0	386	153
ClusterID:63	3	3	1	0	1	0
ClusterID:64	35	272	0	0	141	0
ClusterID:65	1	0	0	0	0	0
ClusterID:66	5	4	0	0	0	0
ClusterID:67	36	240	0	0	215	0
ClusterID:68	2	1	0	0	0	0
ClusterID:69	19	68	0	0	24	0
ClusterID:70	16	20	0	0	66	0
ClusterID:71	13	19	0	0	23	0
ClusterID:72	3	3	0	0	0	0
ClusterID:73	24	15	0	0	197	0
ClusterID:74	13	36	0	0	21	0
ClusterID:75	2	1	0	0	0	0
ClusterID:76	5	4	0	0	3	0
ClusterID:77	3	2	0	0	0	0
ClusterID:78	30	28	0	0	325	0
ClusterID:79	20	43	0	0	136	0
ClusterID:80	1	0	0	0	0	0
ClusterID:81	4	3	0	0	0	0
ClusterID:82	21	14	0	0	20	87
ClusterID:83	3	2	0	0	0	0
ClusterID:84	5	7	0	0	0	0
ClusterID:85	2	1	0	0	0	0
ClusterID:86	3	2	0	0	1	0
ClusterID:87	10	19	0	0	21	0
ClusterID:88	2	1	0	0	0	0
ClusterID:89	21	44	0	0	105	0
ClusterID:90	2	1	0	0	0	0
ClusterID:91	30	22	0	0	333	0
ClusterID:92	7	5	3	0	2	9
ClusterID:93	6	5	0	11	1	1
ClusterID:94	4	3	0	3	3	3
ClusterID:95	8	2	0	0	9	28
ClusterID:96	2	1	0	0	0	0
ClusterID:97	9	13	0	0	6	0
ClusterID:98	3	3	0	0	0	0
ClusterID:99	3	2	0	0	0	0
ClusterID:100	55	53	3	137	22	0
ClusterID:101	41	69	0	0	242	0
ClusterID:102	1	0	0	0	0	0
ClusterID:103	2	1	0	0	0	0
ClusterID:104	11	15	0	0	21	0
ClusterID:105	29	114	36	0	68	0
ClusterID:106	2	1	0	0	0	0
ClusterID:107	20	3	1	0	97	78
ClusterID:108	2	1	0	0	0	0
ClusterID:109	4	4	0	0	0	0
ClusterID:110	3	2	0	0	0	0
ClusterID:111	3	2	0	0	0	0
ClusterID:112	6	8	1	0	1	0
ClusterID:113	14	1	0	0	79	0
ClusterID:114	36	46	0	0	378	0
ClusterID:115	1	0	0	0	0	0
ClusterID:116	3	2	0	0	0	0
ClusterID:117	26	77	0	0	36	0
ClusterID:118	1	0	0	0	0	0
ClusterID:119	10	18	0	0	6	10
ClusterID:120	10	24	0	0	45	0
ClusterID:121	3	2	0	0	0	0
ClusterID:122	32	16	0	0	279	139
ClusterID:123	19	30	0	0	45	0
ClusterID:124	3	2	0	0	0	0
ClusterID:125	1	0	0	0	0	0
ClusterID:126	9	20	0	0	6	0
ClusterID:127	7	5	0	0	3	0
ClusterID:128	9	14	0	0	1	0
ClusterID:129	6	8	0	0	0	0
ClusterID:130	2	1	0	0	0	0
ClusterID:131	3	2	0	0	0	0
ClusterID:132	5	4	0	0	0	0
ClusterID:133	3	3	0	0	3	0
ClusterID:134	7	13	0	0	12	0
ClusterID:135	4	3	0	0	1	0
ClusterID:136	32	183	0	0	15	0
ClusterID:137	1	0	0	0	0	0
ClusterID:138	1	0	0	0	0	0
ClusterID:139	23	8	0	0	231	0
ClusterID:140	8	10	0	0	0	0
ClusterID:141	34	322	0	0	91	0
ClusterID:142	5	4	0	0	0	0
ClusterID:143	6	5	0	0	0	0
ClusterID:144	1	0	0	0	0	0
ClusterID:145	10	2	0	0	15	21
ClusterID:146	3	2	0	0	0	0
ClusterID:147	18	50	0	0	1	0
ClusterID:148	13	41	0	0	0	0
ClusterID:149	10	10	0	0	24	28
ClusterID:150	1	0	0	0	0	0
ClusterID:151	5	7	0	0	0	0
ClusterID:152	1	0	0	0	0	0
ClusterID:153	4	3	0	0	0	0
ClusterID:154	7	2	0	0	15	0
ClusterID:155	16	24	1	0	17	46
ClusterID:156	2	1	0	0	0	0
ClusterID:157	2	1	0	0	0	0
ClusterID:158	3	2	0	0	0	0
ClusterID:159	2	1	0	0	0	0
ClusterID:160	3	2	0	0	0	0
ClusterID:161	2	1	0	0	0	0
ClusterID:162	14	5	0	0	22	40
ClusterID:163	2	0	0	1	0	0
ClusterID:164	25	33	0	0	182	0
ClusterID:165	6	13	0	0	6	0
ClusterID:166	10	10	0	0	21	0
ClusterID:167	3	2	0	0	0	0
ClusterID:168	5	4	0	0	0	0
ClusterID:169	3	3	0	0	0	0
ClusterID:170	5	0	1	6	3	0
ClusterID:171	12	6	0	15	2	1
ClusterID:172	3	2	0	0	0	0
ClusterID:173	23	110	0	0	142	0
ClusterID:174	4	0	0	0	1	6
ClusterID:175	1	0	0	0	0	0
ClusterID:176	3	2	0	0	0	0
ClusterID:177	2	1	0	0	0	0
ClusterID:178	2	1	0	0	0	0
ClusterID:179	37	61	0	0	361	0
ClusterID:180	26	21	0	0	197	0
ClusterID:181	2	1	0	0	0	0
ClusterID:182	19	20	0	0	31	0
ClusterID:183	5	4	0	0	0	0
ClusterID:184	3	2	0	0	0	0
ClusterID:185	14	39	0	0	22	0
ClusterID:186	4	3	0	0	0	0
ClusterID:187	35	25	0	0	220	0
ClusterID:188	2	1	0	0	0	0
ClusterID:189	50	424	0	0	6	0
ClusterID:190	11	18	0	0	1	0
ClusterID:191	1	0	0	0	0	0
ClusterID:192	4	3	0	0	0	0
ClusterID:193	36	49	0	0	233	215
ClusterID:194	1	0	0	0	0	0
ClusterID:195	22	99	0	0	2	0
ClusterID:196	13	12	6	0	8	30
ClusterID:197	41	113	1	0	1	3
ClusterID:198	78	453	0	0	1349	0
ClusterID:199	15	9	1	0	35	85
ClusterID:200	2	1	0	0	0	0
ClusterID:201	69	21	1	0	2099	0
ClusterID:202	34	58	0	0	325	0
ClusterID:203	2	1	0	0	0	0
ClusterID:204	42	307	0	0	143	0
ClusterID:205	10	14	0	0	0	0
ClusterID:206	3	2	0	0	0	0
ClusterID:207	5	4	0	3	0	0
ClusterID:208	36	68	0	0	171	0
ClusterID:209	33	107	0	0	15	0
ClusterID:210	14	20	0	0	15	21
ClusterID:211	5	4	0	0	0	0
ClusterID:212	13	4	0	0	16	66
ClusterID:213	3	2	0	0	0	0
ClusterID:214	17	73	0	0	2	0
ClusterID:215	3	2	0	0	0	0
ClusterID:216	12	29	0	0	0	0
ClusterID:217	5	0	0	0	10	6
ClusterID:218	2	1	0	0	0	0
ClusterID:219	27	42	0	12	73	0
ClusterID:220	1	0	0	0	0	0
ClusterID:221	2	1	0	0	0	0
ClusterID:222	2	1	0	0	0	0
ClusterID:223	4	4	0	0	0	0
ClusterID:224	4	3	0	0	0	0
ClusterID:225	2	1	0	0	0	0
ClusterID:226	2	1	0	0	0	0
ClusterID:227	3	2	0	0	0	0
ClusterID:228	2	1	0	0	0	0
ClusterID:229	11	28	0	7	15	0
ClusterID:230	1	0	0	0	0	0
ClusterID:231	6	6	0	0	2	0
ClusterID:232	1	0	0	0	0	0
ClusterID:233	39	38	0	0	0	0
ClusterID:234	5	4	0	0	0	0
ClusterID:235	7	11	0	0	0	0
ClusterID:236	3	3	0	0	0	0
ClusterID:237	10	2	0	0	39	0
ClusterID:238	28	135	0	0	264	0
ClusterID:239	4	0	0	0	2	6
ClusterID:240	4	3	0	0	0	0
ClusterID:241	3	2	0	0	1	0
ClusterID:242	4	5	0	0	0	0
ClusterID:243	3	3	0	0	0	0
ClusterID:244	3	3	0	0	0	0
ClusterID:245	3	2	0	0	0	0
ClusterID:246	3	2	0	0	0	0
ClusterID:247	2	1	0	0	0	0
ClusterID:248	1	0	0	0	0	0
ClusterID:249	1	0	0	0	0	0
ClusterID:250	2	1	0	0	0	0
ClusterID:251	5	5	0	0	0	0
ClusterID:252	2	1	0	0	1	0
ClusterID:253	1	0	0	0	0	0
ClusterID:254	15	6	0	1	43	0
ClusterID:255	12	0	0	0	66	0
ClusterID:256	6	4	0	0	4	7
ClusterID:257	5	5	0	0	0	0
ClusterID:258	4	4	0	0	0	0
ClusterID:259	5	2	3	0	10	0
ClusterID:260	3	2	0	0	0	0
ClusterID:261	3	2	0	0	0	0
ClusterID:262	19	42	3	0	33	42
ClusterID:263	5	7	0	0	0	0
ClusterID:264	22	45	0	1	27	36
ClusterID:265	34	20	0	1	243	210
ClusterID:266	2	1	0	0	0	0
ClusterID:267	6	8	1	0	1	0
ClusterID:268	4	4	0	0	1	0
ClusterID:269	4	6	0	0	1	0
ClusterID:270	2	1	0	0	0	0
ClusterID:271	2	1	0	0	0	0
ClusterID:272	4	4	0	0	0	0
ClusterID:273	2	1	0	0	0	0
ClusterID:274	9	8	0	0	0	0
ClusterID:275	6	7	3	0	5	0
ClusterID:276	11	5	0	0	28	0
ClusterID:277	2	1	0	0	0	0
ClusterID:278	2	1	0	0	0	0
ClusterID:279	27	16	0	0	105	0
ClusterID:280	3	2	0	0	1	0
ClusterID:281	4	3	0	0	0	0
ClusterID:282	2	1	0	0	0	0
ClusterID:283	5	5	0	0	0	0
ClusterID:284	2	1	0	0	0	0
ClusterID:285	11	3	0	0	36	0
ClusterID:286	5	4	0	0	0	0
ClusterID:287	8	3	0	0	17	0
ClusterID:288	68	39	0	0	1851	0
ClusterID:289	1	0	0	0	0	0
ClusterID:290	9	13	1	0	15	0
ClusterID:291	68	177	0	0	1212	0
ClusterID:292	19	23	0	0	76	0
ClusterID:293	24	125	0	0	105	0
ClusterID:294	17	79	0	0	1	0
ClusterID:295	7	5	1	0	3	1
ClusterID:296	1	0	0	0	0	0
ClusterID:297	4	4	0	0	0	0
ClusterID:298	4	3	0	0	0	0
ClusterID:299	3	3	0	0	0	0
ClusterID:300	14	29	0	0	0	0
ClusterID:301	3	2	0	0	0	0
ClusterID:302	12	12	0	0	1	0
ClusterID:303	19	37	0	0	25	41
ClusterID:304	40	131	0	0	465	0
ClusterID:305	10	20	0	0	1	0
ClusterID:306	3	2	0	0	0	0
ClusterID:307	5	2	0	0	6	0
ClusterID:308	3	2	0	0	0	0
ClusterID:309	21	20	0	0	0	0
ClusterID:310	4	3	0	0	0	0
ClusterID:311	16	14	1	0	7	10
ClusterID:312	2	1	0	0	0	0
ClusterID:313	2	1	0	0	0	0
ClusterID:314	8	23	0	0	0	0
ClusterID:315	2	1	0	0	0	0
ClusterID:316	4	5	0	0	0	0
ClusterID:317	9	9	0	0	1	0
ClusterID:318	3	2	0	0	0	0
ClusterID:319	14	28	0	0	10	0
ClusterID:320	12	16	0	0	0	0
ClusterID:321	3	2	0	0	0	0
ClusterID:322	3	2	0	0	0	0
ClusterID:323	2	1	0	0	1	0
ClusterID:324	4	5	0	0	1	0
ClusterID:325	2	1	0	0	0	0
ClusterID:326	12	27	0	0	0	0
ClusterID:327	2	1	0	0	0	0
ClusterID:328	1	0	0	0	0	0
ClusterID:329	47	222	0	0	1	0
ClusterID:330	2	1	0	0	0	0
ClusterID:331	4	4	0	0	0	0
ClusterID:332	5	5	1	0	1	0
ClusterID:333	6	5	0	0	0	0
ClusterID:334	2	1	0	0	0	0
ClusterID:335	12	27	0	0	2	0
ClusterID:336	10	21	0	0	0	0
ClusterID:337	18	52	0	0	3	0
ClusterID:338	6	5	0	0	0	0
ClusterID:339	3	2	0	0	0	0
ClusterID:340	23	14	0	0	122	0
ClusterID:341	7	7	0	0	0	0
ClusterID:342	14	13	0	0	1	0
ClusterID:343	5	4	0	0	0	0
ClusterID:344	4	4	0	0	1	0
ClusterID:345	3	2	0	0	0	0
ClusterID:346	12	11	0	0	28	0
ClusterID:347	1	0	0	0	0	0
ClusterID:348	4	4	0	0	1	0
ClusterID:349	3	2	0	0	0	0
ClusterID:350	4	3	0	0	0	0
ClusterID:351	2	1	0	0	0	0
ClusterID:352	2	1	0	0	1	0
ClusterID:353	5	7	0	0	1	0
ClusterID:354	23	16	0	0	190	0
ClusterID:355	29	52	0	0	314	0
ClusterID:356	6	7	0	0	1	0
ClusterID:357	18	25	0	15	59	0
ClusterID:358	3	2	0	0	3	0
ClusterID:359	12	3	0	0	55	0
ClusterID:360	4	3	0	0	0	0
ClusterID:361	7	6	0	0	0	0
ClusterID:362	2	1	0	0	0	0
ClusterID:363	3	2	0	0	0	0
ClusterID:364	8	9	0	0	0	0
ClusterID:365	2	1	0	0	0	0
ClusterID:366	4	1	0	0	6	0
ClusterID:367	7	16	0	0	10	0
ClusterID:368	5	4	0	0	0	0
ClusterID:369	14	33	0	0	15	0
ClusterID:370	2	1	0	0	0	0
ClusterID:371	4	3	0	0	0	0
ClusterID:372	3	2	0	0	0	0
ClusterID:373	1	0	0	0	0	0
ClusterID:374	7	6	0	3	12	0
ClusterID:375	7	6	0	0	1	0
ClusterID:376	4	4	3	0	3	0
ClusterID:377	1	0	0	0	0	0
ClusterID:378	8	1	0	0	21	0
ClusterID:379	25	5	0	1	16	209
ClusterID:380	9	9	6	1	23	0
ClusterID:381	25	15	0	0	150	30
ClusterID:382	40	512	0	0	47	0
ClusterID:383	5	4	0	0	0	0
ClusterID:384	4	3	0	0	0	0
ClusterID:385	2	1	0	0	0	0
ClusterID:386	1	0	0	0	0	0
ClusterID:387	3	2	0	0	0	0
ClusterID:388	3	2	0	0	0	0
ClusterID:389	55	38	0	0	327	635
ClusterID:390	2	1	0	0	0	0
ClusterID:391	2	1	0	0	1	0
ClusterID:392	7	8	0	0	0	0
ClusterID:393	2	1	0	0	0	0
ClusterID:394	8	12	0	0	0	0
ClusterID:395	4	5	0	0	1	0
ClusterID:396	53	33	0	1	1081	0
ClusterID:397	2	1	0	0	0	0
ClusterID:398	48	95	0	0	627	0
ClusterID:399	39	95	0	0	165	0
ClusterID:400	5	4	0	0	1	0
ClusterID:401	5	5	0	0	0	0
ClusterID:402	3	2	0	0	0	0
ClusterID:403	2	1	0	0	0	0
ClusterID:404	1	0	0	0	0	0
ClusterID:405	14	11	0	14	42	0
ClusterID:406	3	3	0	0	0	0
ClusterID:407	3	2	0	0	0	0
ClusterID:408	2	0	0	0	0	1
ClusterID:409	8	16	0	0	1	0
ClusterID:410	26	9	0	0	300	0
ClusterID:411	3	2	0	0	0	0
ClusterID:412	2	1	0	0	0	0
ClusterID:413	2	1	0	0	0	0
ClusterID:414	2	1	0	0	0	0
ClusterID:415	12	39	0	0	0	0
ClusterID:416	3	2	0	0	1	0
ClusterID:417	4	3	0	0	1	0
ClusterID:418	1	0	0	0	0	0
ClusterID:419	18	10	0	0	120	0
ClusterID:420	4	3	0	0	0	0
ClusterID:421	2	1	0	0	0	0
ClusterID:422	13	34	1	0	15	0
ClusterID:423	2	1	0	0	1	0
ClusterID:424	14	18	0	6	1	1
ClusterID:425	4	2	1	0	1	0
ClusterID:426	2	1	0	0	0	0
ClusterID:427	6	8	0	0	1	0
ClusterID:428	53	247	0	0	64	0
ClusterID:429	5	7	0	1	1	0
ClusterID:430	4	4	0	0	1	0
ClusterID:431	5	7	0	0	0	0
ClusterID:432	19	11	0	0	82	0
ClusterID:433	12	20	3	0	29	0
ClusterID:434	9	20	0	0	0	0
ClusterID:435	11	1	0	0	20	29
ClusterID:436	2	1	0	0	0	0
ClusterID:437	31	108	0	0	3	0
ClusterID:438	2	1	0	0	0	0
ClusterID:439	7	5	0	0	10	0
ClusterID:440	2	1	0	0	0	0
ClusterID:441	74	145	21	0	1361	0
ClusterID:442	5	6	0	0	0	0
ClusterID:443	10	9	0	0	1	0
ClusterID:444	7	6	0	0	0	0
ClusterID:445	2	1	0	0	0	0
ClusterID:446	2	1	0	0	0	0
ClusterID:447	3	3	0	0	1	0
ClusterID:448	5	5	0	1	1	0
ClusterID:449	2	1	0	0	0	0
ClusterID:450	2	1	0	0	0	0
ClusterID:451	2	1	0	0	0	0
ClusterID:452	1	0	0	0	0	0
ClusterID:453	1	0	0	0	0	0
ClusterID:454	3	2	0	0	0	0
ClusterID:455	21	30	0	0	63	0
ClusterID:456	1	0	0	0	0	0
ClusterID:457	23	57	6	0	8	0
ClusterID:458	8	1	0	0	3	21
ClusterID:459	4	4	0	0	0	0
ClusterID:460	9	7	0	0	6	21
ClusterID:461	16	9	0	1	7	78
ClusterID:462	7	6	0	0	0	0
ClusterID:463	14	26	0	0	0	0
ClusterID:464	3	3	0	0	0	0
ClusterID:465	2	1	0	0	0	0
ClusterID:466	2	1	0	0	0	0
ClusterID:467	3	2	0	0	0	0
ClusterID:468	7	6	0	0	0	0
ClusterID:469	8	8	0	0	0	0
ClusterID:470	4	3	0	0	0	0
ClusterID:471	1	0	0	0	0	0
ClusterID:472	5	5	0	0	0	0
ClusterID:473	21	17	0	0	45	87
ClusterID:474	112	700	0	0	0	0
ClusterID:475	3	2	0	0	0	0
ClusterID:476	5	5	0	0	0	0
ClusterID:477	2	1	0	0	0	0
ClusterID:478	40	50	1	1	496	0
ClusterID:479	3	2	0	0	0	0
ClusterID:480	7	8	0	0	1	0
ClusterID:481	2	1	0	0	0	0
ClusterID:482	32	21	0	0	128	0
ClusterID:483	2	1	0	0	0	0
ClusterID:484	3	2	0	0	0	0
ClusterID:485	3	2	0	0	0	0
ClusterID:486	2	1	0	0	0	0
ClusterID:487	2	1	0	0	0	0
ClusterID:488	3	2	0	0	0	0
ClusterID:489	7	6	0	0	1	0
ClusterID:490	32	54	21	1	46	0
ClusterID:491	3	0	0	3	0	0
ClusterID:492	16	14	0	0	69	0
ClusterID:493	4	4	0	0	6	0
ClusterID:494	2	1	0	0	0	0
ClusterID:495	4	3	0	0	0	0
ClusterID:496	2	1	0	0	0	0
ClusterID:497	9	20	0	0	0	0
ClusterID:498	7	16	0	0	6	0
ClusterID:499	3	2	0	0	0	0
ClusterID:500	62	61	0	0	0	0
ClusterID:501	13	27	0	0	41	0
ClusterID:502	3	2	1	0	0	0
ClusterID:503	12	17	0	0	0	0
ClusterID:504	5	4	0	0	1	0
ClusterID:505	4	5	0	0	0	0
ClusterID:506	3	2	0	0	0	0
ClusterID:507	2	1	0	0	0	0
ClusterID:508	4	3	0	0	0	0
ClusterID:509	2	1	0	0	0	0
ClusterID:510	8	8	0	0	0	0
ClusterID:511	22	67	0	0	0	0
ClusterID:512	5	5	0	0	0	0
ClusterID:513	1	0	0	0	0	0
ClusterID:514	3	2	0	0	0	0
ClusterID:515	5	6	0	0	1	0
ClusterID:516	4	3	0	1	1	0
ClusterID:517	5	4	0	0	0	0
ClusterID:518	3	2	0	0	0	0
ClusterID:519	2	1	0	0	0	0
ClusterID:520	5	4	0	0	0	0
ClusterID:521	3	2	0	0	0	0
ClusterID:522	7	7	0	0	0	0
ClusterID:523	6	5	0	0	0	0
ClusterID:524	7	8	0	1	1	0
ClusterID:525	10	7	0	21	1	0
ClusterID:526	2	1	0	0	0	0
ClusterID:527	18	8	0	6	78	0
ClusterID:528	9	7	0	0	36	0
ClusterID:529	2	1	0	0	0	0
ClusterID:530	1	0	0	0	0	0
ClusterID:531	2	1	0	0	0	0
ClusterID:532	7	8	0	0	0	0
ClusterID:533	4	3	0	0	0	0
ClusterID:534	3	2	0	0	0	0
ClusterID:535	50	99	0	0	930	0
ClusterID:536	4	5	0	0	0	0
ClusterID:537	3	2	0	0	0	0
ClusterID:538	19	99	0	0	66	0
ClusterID:539	3	2	0	0	0	0
ClusterID:540	12	36	0	0	1	0
ClusterID:541	2	1	0	0	0	0
ClusterID:542	7	8	0	0	3	0
ClusterID:543	10	8	0	0	28	0
ClusterID:544	34	33	0	0	0	0
ClusterID:545	10	21	0	0	3	0
ClusterID:546	4	4	0	0	0	0
ClusterID:547	3	0	0	3	0	0
ClusterID:548	16	80	0	0	3	0
ClusterID:549	2	1	0	0	0	0
ClusterID:550	12	19	0	0	0	0
ClusterID:551	13	8	0	21	6	0
ClusterID:552	20	26	0	0	18	0
ClusterID:553	2	1	0	0	0	0
ClusterID:554	2	1	0	0	1	0
ClusterID:555	9	4	0	0	7	21
ClusterID:556	7	6	1	0	1	0
ClusterID:557	3	2	0	0	0	0
ClusterID:558	6	6	0	0	0	0
ClusterID:559	10	10	0	0	0	0
ClusterID:560	2	1	0	0	0	0
ClusterID:561	22	67	0	0	6	0
ClusterID:562	4	3	0	0	0	0
ClusterID:563	3	2	0	0	0	0
ClusterID:564	5	7	0	0	0	0
ClusterID:565	2	1	0	0	0	0
ClusterID:566	5	5	0	0	0	0
ClusterID:567	70	1588	0	0	2059	0
ClusterID:568	12	5	0	0	45	0
ClusterID:569	25	78	0	0	0	0
ClusterID:570	25	2	0	0	300	0
ClusterID:571	7	6	0	0	0	0
ClusterID:572	4	4	0	0	0	0
ClusterID:573	5	2	0	0	1	1
ClusterID:574	17	11	0	0	105	0
ClusterID:575	7	6	0	0	0	0
ClusterID:576	4	4	0	0	1	0
ClusterID:577	10	18	0	0	0	0
ClusterID:578	2	1	0	0	0	0
ClusterID:579	8	9	0	0	2	0
ClusterID:580	6	14	0	0	0	0
ClusterID:581	9	1	0	0	36	0
ClusterID:582	7	15	0	6	0	0
ClusterID:583	2	1	0	0	0	0
ClusterID:584	27	83	0	0	231	0
ClusterID:585	3	2	0	0	0	0
ClusterID:586	2	1	0	0	0	0
ClusterID:587	3	2	0	0	0	0
ClusterID:588	7	6	0	0	0	0
ClusterID:589	2	1	0	0	0	0
ClusterID:590	3	2	0	0	0	0
ClusterID:591	2	1	0	0	0	0
ClusterID:592	3	2	0	0	0	0
ClusterID:593	5	4	0	0	0	0
ClusterID:594	25	8	0	0	253	0
ClusterID:595	6	5	0	0	0	0
ClusterID:596	3	2	0	0	0	0
ClusterID:597	2	1	0	0	0	0
ClusterID:598	9	12	0	0	1	0
ClusterID:599	6	5	0	0	0	0
ClusterID:600	2	1	0	0	0	0
ClusterID:601	20	19	0	0	0	0
ClusterID:602	29	66	0	0	139	0
ClusterID:603	1	0	0	0	0	0
ClusterID:604	4	3	0	0	0	0
ClusterID:605	1	0	0	0	0	0
ClusterID:606	27	69	0	0	133	0
ClusterID:607	2	1	0	0	0	0
ClusterID:608	48	53	0	0	475	0
ClusterID:609	3	2	0	0	0	0
ClusterID:610	12	15	28	0	11	0
ClusterID:611	7	9	0	1	3	0
ClusterID:612	2	1	0	0	0	0
ClusterID:613	9	9	0	0	0	0
ClusterID:614	14	25	0	0	45	0
ClusterID:615	3	2	0	0	0	0
ClusterID:616	2	1	0	0	0	0
ClusterID:617	6	5	0	0	0	0
ClusterID:618	10	16	0	0	8	0
ClusterID:619	13	7	3	0	14	45
ClusterID:620	4	4	0	0	1	0
ClusterID:621	1	0	0	0	0	0
ClusterID:622	6	7	0	0	2	0
ClusterID:623	28	11	0	0	215	0
ClusterID:624	28	19	0	0	112	24
ClusterID:625	23	57	0	0	78	0
ClusterID:626	3	3	0	0	0	0
ClusterID:627	5	4	0	0	0	0
ClusterID:628	31	39	0	0	6	0
ClusterID:629	4	3	0	0	0	0
ClusterID:630	13	22	6	0	39	0
ClusterID:631	4	4	0	0	0	0
ClusterID:632	10	21	0	0	0	0
ClusterID:633	3	2	0	0	0	0
ClusterID:634	4	3	0	0	0	0
ClusterID:635	3	2	0	0	0	0
ClusterID:636	4	6	0	0	0	0
ClusterID:637	3	2	0	0	0	0
ClusterID:638	2	1	0	0	0	0
ClusterID:639	4	4	0	0	0	0
ClusterID:640	16	38	0	0	1	0
ClusterID:641	2	1	0	0	0	0
ClusterID:642	1	0	0	0	0	0
ClusterID:643	7	7	0	0	0	0
ClusterID:644	5	5	0	0	0	0
ClusterID:645	3	2	0	0	0	0
ClusterID:646	3	3	0	0	0	0
ClusterID:647	20	25	1	0	16	94
ClusterID:648	16	54	0	0	21	0
ClusterID:649	2	1	0	0	0	0
ClusterID:650	3	2	0	0	0	0
ClusterID:651	14	16	0	0	46	0
ClusterID:652	3	2	0	0	0	0
ClusterID:653	1	0	0	0	0	0
ClusterID:654	6	5	0	0	0	0
ClusterID:655	3	2	0	0	0	0
ClusterID:656	3	3	0	0	0	0
ClusterID:657	3	2	0	0	0	0
ClusterID:658	2	1	0	0	0	0
ClusterID:659	2	1	0	0	1	0
ClusterID:660	2	1	0	0	0	0
ClusterID:661	5	5	0	0	0	0
ClusterID:662	3	2	0	0	0	0
ClusterID:663	2	1	0	0	0	0
ClusterID:664	3	2	0	0	0	0
ClusterID:665	2	1	0	0	0	0
ClusterID:666	3	2	0	0	0	0
ClusterID:667	10	16	0	0	12	0
ClusterID:668	4	4	0	0	0	0
ClusterID:669	2	1	0	0	0	0
ClusterID:670	1	0	0	0	0	0
ClusterID:671	5	1	0	6	0	0
ClusterID:672	3	2	0	0	0	0
ClusterID:673	4	4	0	0	1	0
ClusterID:674	3	2	0	0	0	0
ClusterID:675	2	0	0	0	1	0
ClusterID:676	1	0	0	0	0	0
ClusterID:677	1	0	0	0	0	0
ClusterID:678	6	5	0	0	0	0
ClusterID:679	3	3	0	0	0	0
ClusterID:680	9	18	0	0	0	0
ClusterID:681	23	6	0	0	231	0
ClusterID:682	8	14	0	0	3	0
ClusterID:683	2	1	0	0	0	0
ClusterID:684	3	2	0	0	0	0
ClusterID:685	2	1	0	0	1	0
ClusterID:686	5	1	0	4	0	0
ClusterID:687	3	2	0	0	0	0
ClusterID:688	40	19	0	10	596	0
ClusterID:689	5	4	0	0	0	0
ClusterID:690	2	1	0	0	0	0
