	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:85	5	5	0	0	0	0
ClusterID:86	4	3	0	0	0	0
ClusterID:87	2	1	0	0	1	0
ClusterID:88	24	66	0	0	105	0
ClusterID:89	2	1	0	0	0	0
ClusterID:90	29	20	0	0	351	0
ClusterID:91	6	3	3	0	2	9
ClusterID:92	6	5	0	11	1	1
ClusterID:93	4	3	0	3	3	3
ClusterID:94	8	2	0	0	9	28
ClusterID:95	2	1	0	0	0	0
ClusterID:96	6	5	0	0	1	0
ClusterID:97	1	0	0	0	0	0
ClusterID:98	6	8	0	1	1	0
ClusterID:99	56	54	3	137	22	0
ClusterID:100	3	2	0	0	0	0
ClusterID:101	1	0	0	0	0	0
ClusterID:102	48	15	0	0	746	205
ClusterID:103	29	114	36	0	68	0
ClusterID:104	18	3	1	0	86	78
ClusterID:105	2	1	0	0	0	0
ClusterID:106	4	4	0	0	0	0
ClusterID:107	8	12	1	0	1	0
ClusterID:108	5	8	0	0	0	0
ClusterID:109	2	1	0	0	0	0
ClusterID:110	39	50	0	0	435	0
ClusterID:111	15	1	0	0	90	0
ClusterID:112	26	81	0	0	36	0
ClusterID:113	29	36	0	0	337	0
ClusterID:114	1	0	0	0	0	0
ClusterID:115	3	2	0	0	0	0
ClusterID:116	4	4	0	0	1	0
ClusterID:117	10	24	0	0	45	0
ClusterID:118	30	11	0	0	279	137
ClusterID:119	1	0	0	0	0	0
ClusterID:120	2	1	0	0	0	0
ClusterID:121	2	1	0	0	0	0
ClusterID:122	2	1	0	0	0	0
ClusterID:123	2	1	0	0	0	0
ClusterID:124	5	4	0	0	0	0
ClusterID:125	5	5	0	0	0	0
ClusterID:126	2	1	0	0	0	0
ClusterID:127	5	4	0	0	0	0
ClusterID:128	22	72	0	0	0	0
ClusterID:129	1	0	0	0	0	0
ClusterID:130	15	16	0	0	1	0
ClusterID:131	2	1	0	0	0	0
ClusterID:132	23	8	0	0	231	0
ClusterID:133	5	5	0	0	0	0
ClusterID:134	35	353	0	0	91	0
ClusterID:135	5	4	0	0	0	0
ClusterID:136	6	5	0	0	0	0
ClusterID:137	2	1	0	0	0	0
ClusterID:138	4	3	0	0	0	0
ClusterID:139	34	36	0	0	351	0
ClusterID:140	11	3	0	0	19	21
ClusterID:141	22	82	0	0	11	0
ClusterID:142	2	1	0	0	0	0
ClusterID:143	1	0	0	0	0	0
ClusterID:144	2	1	0	0	0	0
ClusterID:145	12	15	0	0	24	28
ClusterID:146	3	2	0	0	0	0
ClusterID:147	1	0	0	0	0	0
ClusterID:148	5	6	0	0	1	0
ClusterID:149	30	26	0	0	213	0
ClusterID:150	16	24	1	0	17	46
ClusterID:151	3	2	0	0	0	0
ClusterID:152	2	1	0	0	0	0
ClusterID:153	5	4	0	0	0	0
ClusterID:154	2	1	0	0	0	0
ClusterID:155	1	0	0	0	0	0
ClusterID:156	3	2	0	0	0	0
ClusterID:157	2	1	0	0	0	0
ClusterID:158	14	5	0	0	22	40
ClusterID:159	7	12	0	0	6	0
ClusterID:160	12	12	0	0	36	0
ClusterID:161	4	3	0	0	0	0
ClusterID:162	22	63	0	0	0	0
ClusterID:163	9	4	1	6	3	0
ClusterID:164	3	3	0	0	0	0
ClusterID:165	1	0	0	0	0	0
ClusterID:166	6	4	3	0	7	0
ClusterID:167	4	3	0	0	0	0
ClusterID:168	2	1	0	0	0	0
ClusterID:169	2	1	0	0	0	0
ClusterID:170	3	2	0	0	0	0
ClusterID:171	3	2	0	0	0	0
ClusterID:172	3	2	0	0	0	0
ClusterID:173	2	1	0	0	0	0
ClusterID:174	2	1	0	0	0	0
ClusterID:175	38	63	0	0	361	0
ClusterID:176	26	21	0	0	197	0
ClusterID:177	30	72	0	0	184	0
ClusterID:178	6	5	0	0	0	0
ClusterID:179	5	8	0	0	0	0
ClusterID:180	10	32	0	0	16	0
ClusterID:181	18	34	0	0	13	0
ClusterID:182	4	3	0	0	1	0
ClusterID:183	19	7	0	0	153	0
ClusterID:184	5	4	0	0	0	0
ClusterID:185	35	25	0	0	220	0
ClusterID:186	2	1	0	0	0	0
ClusterID:187	53	432	0	0	16	0
ClusterID:188	11	18	0	0	1	0
ClusterID:189	39	57	0	0	255	227
ClusterID:190	1	0	0	0	0	0
ClusterID:191	27	139	0	0	2	0
ClusterID:192	13	12	6	0	8	30
ClusterID:193	83	455	0	0	1566	0
ClusterID:194	17	11	1	0	38	99
ClusterID:195	7	9	0	0	0	0
ClusterID:196	71	21	1	0	2108	0
ClusterID:197	3	2	0	0	0	0
ClusterID:198	4	3	0	0	0	0
ClusterID:199	44	315	0	0	143	0
ClusterID:200	1	0	0	0	0	0
ClusterID:201	3	2	0	0	0	0
ClusterID:202	3	2	0	0	0	0
ClusterID:203	4	3	0	3	0	0
ClusterID:204	35	68	0	0	171	0
ClusterID:205	5	3	0	1	0	0
ClusterID:206	31	37	0	0	194	0
ClusterID:207	17	24	0	0	21	28
ClusterID:208	13	11	0	0	28	0
ClusterID:209	13	4	0	0	16	66
ClusterID:210	16	71	0	0	2	0
ClusterID:211	6	5	0	0	1	0
ClusterID:212	3	2	0	0	0	0
ClusterID:213	60	118	0	0	1631	0
ClusterID:214	28	36	0	12	111	0
ClusterID:215	3	3	0	0	1	0
ClusterID:216	2	1	0	0	0	0
ClusterID:217	2	1	0	0	0	0
ClusterID:218	3	2	0	0	0	0
ClusterID:219	4	3	0	0	0	0
ClusterID:220	2	1	0	0	0	0
ClusterID:221	3	2	0	0	0	0
ClusterID:222	7	8	0	0	11	0
ClusterID:223	21	99	0	0	36	0
ClusterID:224	12	30	0	7	15	0
ClusterID:225	7	6	0	0	2	0
ClusterID:226	39	38	0	0	0	0
ClusterID:227	7	11	0	0	0	0
ClusterID:228	3	2	0	0	0	0
ClusterID:229	9	2	0	0	28	0
ClusterID:230	37	194	0	0	379	0
ClusterID:231	8	7	0	0	0	0
ClusterID:232	13	36	0	0	0	0
ClusterID:233	3	3	0	0	0	0
ClusterID:234	4	5	0	0	0	0
ClusterID:235	3	3	0	0	0	0
ClusterID:236	8	14	0	0	0	0
ClusterID:237	2	1	0	0	0	0
ClusterID:238	1	0	0	0	0	0
ClusterID:239	13	4	0	1	34	0
ClusterID:240	2	1	0	0	1	0
ClusterID:241	1	0	0	0	0	0
ClusterID:242	6	0	0	0	10	10
ClusterID:243	2	1	0	0	0	0
ClusterID:244	14	5	0	0	70	0
ClusterID:245	6	5	0	0	4	7
ClusterID:246	4	3	0	0	0	0
ClusterID:247	6	3	3	0	10	0
ClusterID:248	2	1	0	0	0	0
ClusterID:249	9	19	0	0	0	0
ClusterID:250	2	1	0	0	0	0
ClusterID:251	2	1	0	0	0	0
ClusterID:252	25	50	0	1	28	45
ClusterID:253	35	20	0	1	243	231
ClusterID:254	2	1	0	0	0	0
ClusterID:255	8	12	1	0	1	0
ClusterID:256	8	3	0	0	15	0
ClusterID:257	2	1	0	0	0	0
ClusterID:258	2	1	0	0	0	0
ClusterID:259	18	24	0	0	105	0
ClusterID:260	2	1	0	0	0	0
ClusterID:261	12	12	0	0	0	0
ClusterID:262	4	3	0	0	0	0
ClusterID:263	2	1	0	0	0	0
ClusterID:264	7	5	3	0	3	0
ClusterID:265	25	47	0	0	231	0
ClusterID:266	27	16	0	0	105	0
ClusterID:267	10	11	0	0	21	0
ClusterID:268	1	0	0	0	0	0
ClusterID:269	2	1	0	0	0	0
ClusterID:270	3	2	0	0	0	0
ClusterID:271	1	0	0	0	0	0
ClusterID:272	4	3	0	0	0	0
ClusterID:273	12	2	0	0	55	0
ClusterID:274	6	6	1	0	1	0
ClusterID:275	4	4	0	0	1	0
ClusterID:276	66	33	0	0	1792	0
ClusterID:277	1	0	0	0	0	0
ClusterID:278	2	1	0	0	0	0
ClusterID:279	1	0	0	0	0	0
ClusterID:280	2	1	0	0	0	0
ClusterID:281	14	22	1	0	15	0
ClusterID:282	63	175	0	0	1056	0
ClusterID:283	18	22	0	0	69	0
ClusterID:284	17	70	0	0	1	0
ClusterID:285	7	6	1	0	1	1
ClusterID:286	1	0	0	0	0	0
ClusterID:287	1	0	0	0	0	0
ClusterID:288	4	4	0	0	0	0
ClusterID:289	4	4	0	0	0	0
ClusterID:290	33	88	0	0	53	0
ClusterID:291	3	2	0	0	0	0
ClusterID:292	46	112	0	0	595	0
ClusterID:293	46	18	0	0	867	0
ClusterID:294	11	17	0	0	0	0
ClusterID:295	2	1	0	0	0	0
ClusterID:296	3	2	0	0	0	0
ClusterID:297	5	7	0	0	0	0
ClusterID:298	3	2	0	0	0	0
ClusterID:299	18	17	0	0	1	0
ClusterID:300	5	2	0	0	6	0
ClusterID:301	2	0	0	0	1	0
ClusterID:302	3	2	0	0	0	0
ClusterID:303	25	24	0	0	0	0
ClusterID:304	8	2	0	0	3	12
ClusterID:305	7	11	0	0	0	0
ClusterID:306	1	0	0	0	0	0
ClusterID:307	15	29	0	0	10	0
ClusterID:308	2	1	0	0	0	0
ClusterID:309	4	3	0	0	0	0
ClusterID:310	10	5	6	0	6	6
ClusterID:311	4	3	0	0	0	0
ClusterID:312	15	32	0	0	0	0
ClusterID:313	1	0	0	0	0	0
ClusterID:314	73	433	0	0	3	0
ClusterID:315	2	1	0	0	0	0
ClusterID:316	1	0	0	0	0	0
ClusterID:317	8	7	0	0	0	0
ClusterID:318	25	6	0	1	24	229
ClusterID:319	1	0	0	0	0	0
ClusterID:320	2	1	0	0	0	0
ClusterID:321	9	13	0	0	1	0
ClusterID:322	2	1	0	0	0	0
ClusterID:323	3	2	0	0	0	0
ClusterID:324	9	7	0	0	28	0
ClusterID:325	7	7	0	0	0	0
ClusterID:326	45	399	0	0	381	0
ClusterID:327	14	13	0	0	1	0
ClusterID:328	38	169	0	0	435	0
ClusterID:329	4	5	0	0	0	0
ClusterID:330	12	11	0	0	28	0
ClusterID:331	4	4	0	0	1	0
ClusterID:332	2	1	0	0	0	0
ClusterID:333	4	3	0	0	0	0
ClusterID:334	6	5	0	0	0	0
ClusterID:335	12	23	0	0	4	0
ClusterID:336	3	2	0	0	0	0
ClusterID:337	4	3	0	0	0	0
ClusterID:338	33	84	0	0	337	0
ClusterID:339	13	4	0	0	36	21
ClusterID:340	5	7	0	0	0	0
ClusterID:341	22	12	0	0	171	0
ClusterID:342	1	0	0	0	0	0
ClusterID:343	3	2	0	0	0	0
ClusterID:344	2	1	0	0	0	0
ClusterID:345	30	56	0	0	340	0
ClusterID:346	6	7	0	0	1	0
ClusterID:347	2	0	0	0	1	0
ClusterID:348	12	22	0	15	14	0
ClusterID:349	5	5	0	0	3	0
ClusterID:350	13	4	0	0	55	0
ClusterID:351	1	0	0	0	0	0
ClusterID:352	8	7	0	0	0	0
ClusterID:353	2	1	0	0	0	0
ClusterID:354	3	2	0	0	0	0
ClusterID:355	10	11	0	0	0	0
ClusterID:356	6	5	0	0	1	0
ClusterID:357	2	0	0	0	1	0
ClusterID:358	6	11	0	0	3	0
ClusterID:359	4	3	0	0	0	0
ClusterID:360	3	2	0	0	0	0
ClusterID:361	1	0	0	0	0	0
ClusterID:362	32	210	0	0	4	0
ClusterID:363	7	6	0	3	12	0
ClusterID:364	2	1	0	0	0	0
ClusterID:365	4	4	3	0	3	0
ClusterID:366	3	2	0	0	0	0
ClusterID:367	9	4	0	0	21	0
ClusterID:368	10	9	6	1	30	0
ClusterID:369	19	5	0	0	105	33
ClusterID:370	1	0	0	0	0	0
ClusterID:371	7	6	0	3	0	0
ClusterID:372	4	3	0	0	0	0
ClusterID:373	6	8	0	0	0	0
ClusterID:374	3	2	0	0	0	0
ClusterID:375	1	0	0	0	0	0
ClusterID:376	1	0	0	0	0	0
ClusterID:377	8	12	0	0	0	0
ClusterID:378	4	5	0	0	1	0
ClusterID:379	6	5	0	0	0	0
ClusterID:380	2	1	0	0	0	0
ClusterID:381	47	98	0	0	536	0
ClusterID:382	35	96	0	0	170	0
ClusterID:383	1	0	0	0	0	0
ClusterID:384	3	2	0	0	0	0
ClusterID:385	3	2	0	0	0	0
ClusterID:386	2	1	0	0	0	0
ClusterID:387	10	4	0	0	18	21
ClusterID:388	3	3	0	0	0	0
ClusterID:389	5	4	0	0	0	0
ClusterID:390	4	2	0	0	0	3
ClusterID:391	8	16	0	0	1	0
ClusterID:392	26	11	0	0	276	0
ClusterID:393	2	1	0	0	0	0
ClusterID:394	20	16	0	0	123	0
ClusterID:395	1	0	0	0	0	0
ClusterID:396	2	1	0	0	0	0
ClusterID:397	2	1	0	0	0	0
ClusterID:398	5	6	0	0	0	0
ClusterID:399	7	7	0	0	0	0
ClusterID:400	16	7	0	0	120	0
ClusterID:401	4	3	0	0	0	0
ClusterID:402	3	1	0	0	0	1
ClusterID:403	14	33	1	0	32	0
ClusterID:404	15	19	0	6	1	1
ClusterID:405	58	295	0	0	73	0
ClusterID:406	3	3	0	1	1	0
ClusterID:407	1	0	0	0	0	0
ClusterID:408	2	1	0	0	0	0
ClusterID:409	3	2	0	0	0	0
ClusterID:410	18	10	0	0	81	0
ClusterID:411	13	23	3	0	29	0
ClusterID:412	31	61	0	0	66	0
ClusterID:413	9	25	0	0	0	0
ClusterID:414	4	2	1	0	1	0
ClusterID:415	8	18	0	0	0	0
ClusterID:416	19	39	0	0	21	41
ClusterID:417	2	1	0	0	0	0
ClusterID:418	4	1	0	0	6	0
ClusterID:419	6	11	0	0	0	0
ClusterID:420	1	0	0	0	0	0
ClusterID:421	8	7	0	0	1	0
ClusterID:422	2	1	0	0	0	0
ClusterID:423	2	1	0	0	0	0
ClusterID:424	23	50	3	1	48	42
ClusterID:425	2	1	0	0	0	0
ClusterID:426	9	13	0	0	0	0
ClusterID:427	3	2	0	0	0	0
ClusterID:428	2	1	0	0	0	0
ClusterID:429	3	1	0	0	0	0
ClusterID:430	3	2	0	0	0	0
ClusterID:431	20	28	0	0	62	0
ClusterID:432	2	1	0	0	0	0
ClusterID:433	21	53	6	0	17	0
ClusterID:434	8	1	0	0	3	21
ClusterID:435	3	2	0	0	0	0
ClusterID:436	6	5	0	0	0	0
ClusterID:437	7	6	0	0	0	0
ClusterID:438	4	3	0	0	0	0
ClusterID:439	22	44	0	0	1	0
ClusterID:440	2	1	0	0	0	0
ClusterID:441	2	1	0	0	0	0
ClusterID:442	2	1	0	0	0	0
ClusterID:443	2	1	0	0	0	0
ClusterID:444	2	1	0	0	0	0
ClusterID:445	12	14	0	0	3	0
ClusterID:446	1	0	0	0	0	0
ClusterID:447	4	4	0	0	0	0
ClusterID:448	4	3	0	0	0	0
ClusterID:449	4	3	0	0	0	0
ClusterID:450	1	0	0	0	0	0
ClusterID:451	2	1	0	0	0	0
ClusterID:452	5	5	0	0	0	0
ClusterID:453	21	17	0	0	45	87
ClusterID:454	130	863	0	0	3	0
ClusterID:455	5	5	0	0	0	0
ClusterID:456	6	4	1	0	6	0
ClusterID:457	2	1	0	0	0	0
ClusterID:458	31	21	0	0	113	0
ClusterID:459	3	2	0	0	0	0
ClusterID:460	3	2	0	0	0	0
ClusterID:461	5	3	0	0	6	0
ClusterID:462	3	2	0	0	0	0
ClusterID:463	9	12	0	0	6	0
ClusterID:464	4	3	0	0	0	0
ClusterID:465	2	1	0	0	0	0
ClusterID:466	3	2	0	0	0	0
ClusterID:467	32	57	21	1	45	0
ClusterID:468	8	9	0	0	0	0
ClusterID:469	4	1	0	3	1	0
ClusterID:470	6	8	0	0	0	0
ClusterID:471	16	13	0	0	48	0
ClusterID:472	5	5	0	0	6	0
ClusterID:473	5	4	0	0	0	0
ClusterID:474	2	1	0	0	0	0
ClusterID:475	5	4	0	0	0	0
ClusterID:476	7	16	0	0	6	0
ClusterID:477	3	2	0	0	0	0
ClusterID:478	62	61	0	0	0	0
ClusterID:479	15	31	0	0	41	0
ClusterID:480	2	1	0	0	0	0
ClusterID:481	3	2	1	0	0	0
ClusterID:482	10	15	0	0	0	0
ClusterID:483	3	3	0	0	0	0
ClusterID:484	6	5	0	0	0	0
ClusterID:485	3	3	0	0	0	0
ClusterID:486	2	1	0	0	0	0
ClusterID:487	7	13	0	0	0	0
ClusterID:488	4	4	0	0	0	0
ClusterID:489	3	1	0	0	1	0
ClusterID:490	3	2	0	0	0	0
ClusterID:491	29	72	0	0	1	0
ClusterID:492	24	65	0	0	0	0
ClusterID:493	3	2	0	0	0	0
ClusterID:494	2	1	0	0	0	0
ClusterID:495	3	1	0	1	1	0
ClusterID:496	4	3	0	0	0	0
ClusterID:497	3	2	0	0	0	0
ClusterID:498	10	10	0	0	0	0
ClusterID:499	6	5	0	0	1	0
ClusterID:500	6	8	0	1	1	0
ClusterID:501	8	3	0	21	1	0
ClusterID:502	2	1	0	0	0	0
ClusterID:503	21	13	0	0	198	0
ClusterID:504	2	1	0	0	0	0
ClusterID:505	4	3	0	0	0	0
ClusterID:506	8	4	6	0	21	6
ClusterID:507	7	8	0	0	0	0
ClusterID:508	29	43	0	1	139	1
ClusterID:509	62	146	0	0	1505	0
ClusterID:510	7	1	0	0	15	0
ClusterID:511	16	75	0	0	36	0
ClusterID:512	36	21	0	0	387	0
ClusterID:513	15	51	0	0	1	0
ClusterID:514	2	1	0	0	0	0
ClusterID:515	34	33	0	0	0	0
ClusterID:516	8	18	0	0	3	0
ClusterID:517	7	12	0	0	0	0
ClusterID:518	3	0	0	3	0	0
ClusterID:519	9	6	10	0	11	0
ClusterID:520	2	1	0	0	0	0
ClusterID:521	20	28	0	0	18	0
ClusterID:522	2	1	0	0	0	0
ClusterID:523	2	1	0	0	1	0
ClusterID:524	8	3	0	0	4	21
ClusterID:525	4	3	1	0	1	0
ClusterID:526	8	8	0	0	0	0
ClusterID:527	9	9	0	0	0	0
ClusterID:528	7	6	0	0	0	0
ClusterID:529	12	27	0	0	0	0
ClusterID:530	6	5	0	0	0	0
ClusterID:531	6	5	0	0	0	0
ClusterID:532	5	5	0	0	0	0
ClusterID:533	87	2043	0	0	3465	0
ClusterID:534	14	9	0	0	45	0
ClusterID:535	10	10	0	0	0	0
ClusterID:536	5	4	0	0	0	0
ClusterID:537	5	5	0	0	0	0
ClusterID:538	22	15	0	0	158	10
ClusterID:539	4	4	0	0	0	0
ClusterID:540	9	9	0	0	1	0
ClusterID:541	5	4	0	0	1	0
ClusterID:542	1	0	0	0	0	0
ClusterID:543	15	25	0	0	0	0
ClusterID:544	40	50	4	0	466	0
ClusterID:545	2	1	0	0	0	0
ClusterID:546	2	1	0	0	0	0
ClusterID:547	9	27	0	0	2	0
ClusterID:548	9	0	0	0	36	0
ClusterID:549	7	15	0	6	0	0
ClusterID:550	2	1	0	0	0	0
ClusterID:551	7	6	0	0	0	0
ClusterID:552	28	85	0	0	231	0
ClusterID:553	4	3	0	0	0	0
ClusterID:554	3	2	0	0	0	0
ClusterID:555	2	1	0	0	0	0
ClusterID:556	3	2	0	0	0	0
ClusterID:557	2	1	0	0	0	0
ClusterID:558	5	5	0	0	0	0
ClusterID:559	46	18	0	0	903	0
ClusterID:560	2	1	0	0	0	0
ClusterID:561	2	1	0	0	0	0
ClusterID:562	2	1	0	0	0	0
ClusterID:563	15	33	0	0	21	0
ClusterID:564	21	20	0	0	0	0
ClusterID:565	24	49	0	0	136	0
ClusterID:566	4	3	0	0	0	0
ClusterID:567	26	53	0	0	132	0
ClusterID:568	4	3	0	0	0	0
ClusterID:569	51	58	0	0	481	0
ClusterID:570	3	2	0	0	0	0
ClusterID:571	4	3	0	0	1	0
ClusterID:572	11	13	28	0	11	0
ClusterID:573	6	8	0	1	3	0
ClusterID:574	2	1	0	0	0	0
ClusterID:575	14	26	0	0	45	0
ClusterID:576	2	1	0	0	0	0
ClusterID:577	15	69	0	0	0	0
ClusterID:578	6	5	0	0	0	0
ClusterID:579	9	16	0	0	10	0
ClusterID:580	13	6	3	0	14	45
ClusterID:581	1	0	0	0	0	0
ClusterID:582	4	3	0	0	0	0
ClusterID:583	13	14	0	0	27	0
ClusterID:584	10	3	0	0	3	15
ClusterID:585	9	18	0	0	0	0
ClusterID:586	3	2	0	0	0	0
ClusterID:587	3	2	0	0	0	0
ClusterID:588	4	4	0	0	0	0
ClusterID:589	14	12	0	0	78	0
ClusterID:590	40	292	0	0	253	0
ClusterID:591	4	2	0	0	0	0
ClusterID:592	13	22	6	0	39	0
ClusterID:593	10	21	0	0	0	0
ClusterID:594	4	4	0	0	0	0
ClusterID:595	5	5	0	0	0	0
ClusterID:596	3	2	0	0	0	0
ClusterID:597	4	6	0	0	0	0
ClusterID:598	2	1	0	0	0	0
ClusterID:599	3	2	0	0	0	0
ClusterID:600	17	41	0	0	1	0
ClusterID:601	2	1	0	0	0	0
ClusterID:602	1	0	0	0	0	0
ClusterID:603	4	5	0	0	1	0
ClusterID:604	4	5	0	0	0	0
ClusterID:605	24	28	1	0	24	96
ClusterID:606	33	25	0	12	5	3
ClusterID:607	2	1	0	0	0	0
ClusterID:608	3	2	0	0	0	0
ClusterID:609	2	1	0	0	0	0
ClusterID:610	1	0	0	0	0	0
ClusterID:611	1	0	0	0	0	0
ClusterID:612	5	4	0	0	0	0
ClusterID:613	5	5	0	0	0	0
ClusterID:614	2	1	0	0	0	0
ClusterID:615	2	1	0	0	0	0
ClusterID:616	4	3	0	0	0	0
ClusterID:617	11	22	0	0	1	0
ClusterID:618	3	2	0	0	0	0
ClusterID:619	15	10	0	0	64	0
ClusterID:620	7	7	0	0	0	0
ClusterID:621	9	12	0	0	0	0
ClusterID:622	2	1	0	0	0	0
ClusterID:623	3	2	0	0	0	0
ClusterID:624	1	0	0	0	0	0
ClusterID:625	7	2	0	10	2	0
ClusterID:626	3	2	0	0	0	0
ClusterID:627	6	7	0	0	1	0
ClusterID:628	4	3	0	0	0	0
ClusterID:629	6	5	0	0	0	0
ClusterID:630	3	3	0	0	0	0
ClusterID:631	9	18	0	0	0	0
ClusterID:632	25	8	0	0	276	0
ClusterID:633	18	26	0	0	38	0
ClusterID:634	2	1	0	0	0	0
ClusterID:635	45	125	0	0	575	0
ClusterID:636	5	5	0	0	1	0
ClusterID:637	2	1	0	0	0	0
ClusterID:638	34	58	0	1	241	0
ClusterID:639	4	4	0	0	1	0
ClusterID:640	6	7	0	0	0	0
ClusterID:641	5	4	0	0	0	0
ClusterID:642	40	22	0	10	596	0
ClusterID:643	12	16	0	0	0	0
ClusterID:644	2	1	0	0	0	0
ClusterID:645	24	20	1	0	171	0
ClusterID:646	3	3	0	0	0	0
ClusterID:647	14	28	0	0	28	0
ClusterID:648	3	1	0	0	1	0
ClusterID:649	1	0	0	0	0	0
ClusterID:650	2	1	0	0	0	0
ClusterID:651	9	11	0	0	0	0
ClusterID:652	4	3	0	0	0	0
ClusterID:653	1	0	0	0	0	0
ClusterID:654	3	2	0	0	0	0
ClusterID:655	7	12	0	0	0	0
ClusterID:656	11	12	0	0	0	0
ClusterID:657	4	3	0	0	0	0
ClusterID:658	4	3	0	0	1	0
ClusterID:659	3	2	0	0	0	0
ClusterID:660	4	3	0	0	0	0
ClusterID:661	4	3	0	0	0	0
ClusterID:662	2	1	0	0	0	0
ClusterID:663	3	2	0	0	0	0
ClusterID:664	1	0	0	0	0	0
ClusterID:665	4	5	0	0	0	0
ClusterID:666	5	8	0	0	0	0
ClusterID:667	13	35	0	0	64	0
ClusterID:668	2	1	0	0	0	0
ClusterID:669	18	45	3	0	15	0
ClusterID:670	3	2	0	0	0	0
ClusterID:671	3	2	0	0	0	0
ClusterID:672	4	3	0	0	0	0
ClusterID:673	3	2	0	0	0	0
ClusterID:674	52	20	0	0	978	0
ClusterID:675	3	2	0	0	0	0
ClusterID:676	3	2	0	0	0	0
ClusterID:677	81	1043	0	0	8	0
ClusterID:678	9	12	0	0	0	0
ClusterID:679	2	1	0	0	0	0
ClusterID:680	5	4	0	0	0	0
ClusterID:681	4	6	0	0	0	0
ClusterID:682	18	3	0	0	39	57
ClusterID:683	26	73	0	0	0	0
ClusterID:684	7	6	0	0	0	0
ClusterID:685	4	3	0	0	0	0
ClusterID:686	18	44	0	0	0	0
ClusterID:687	274	2279	0	4	14434	0
ClusterID:688	2	1	0	0	0	0
ClusterID:689	3	2	0	0	0	0
ClusterID:690	1	0	0	0	0	0
