	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:1	4	4	0	0	0	0
ClusterID:2	5	4	0	3	0	0
ClusterID:3	51	142	0	0	319	0
ClusterID:4	7	17	0	0	10	0
ClusterID:5	11	4	0	0	55	0
ClusterID:6	3	2	0	0	0	0
ClusterID:7	23	13	0	91	1	0
ClusterID:8	1	0	0	0	0	0
ClusterID:9	1	0	0	0	0	0
ClusterID:10	1	0	0	0	0	0
ClusterID:11	1	0	0	0	0	0
ClusterID:12	1	0	0	0	0	0
ClusterID:13	1	0	0	0	0	0
ClusterID:14	55	169	0	0	1354	0
ClusterID:15	3	2	0	0	0	0
ClusterID:16	108	56	0	0	5151	0
ClusterID:17	98	862	0	0	3101	0
ClusterID:18	48	47	0	93	12	0
ClusterID:19	28	56	0	0	117	0
ClusterID:20	8	12	1	1	1	0
ClusterID:21	12	12	0	0	11	10
ClusterID:22	68	280	0	0	1558	0
ClusterID:23	61	841	0	0	7	0
ClusterID:24	72	211	0	0	1918	0
ClusterID:25	88	306	0	0	2556	0
ClusterID:26	2	1	0	0	0	0
ClusterID:27	6	8	0	0	0	0
ClusterID:28	4	3	0	0	0	0
ClusterID:29	5	9	0	0	0	0
ClusterID:30	2	1	0	0	0	0
ClusterID:31	17	23	1	0	17	0
ClusterID:32	5	1	0	6	0	0
ClusterID:33	9	19	0	2	3	0
ClusterID:34	34	36	0	0	351	0
ClusterID:35	21	59	3	0	2	0
ClusterID:36	4	5	0	0	3	0
ClusterID:37	11	21	0	0	6	0
ClusterID:38	1	0	0	0	0	0
ClusterID:39	23	112	0	0	0	0
ClusterID:40	1	0	0	0	0	0
ClusterID:41	18	65	0	0	0	0
ClusterID:42	17	15	0	6	48	30
ClusterID:43	17	14	0	14	50	0
ClusterID:44	16	15	0	0	105	0
ClusterID:45	26	123	0	0	10	0
ClusterID:46	2	1	0	0	0	0
ClusterID:47	12	32	0	0	3	0
ClusterID:48	7	10	0	0	0	0
ClusterID:49	3	2	0	0	0	0
ClusterID:50	4	5	1	0	1	0
ClusterID:51	47	286	0	0	268	0
ClusterID:52	1	0	0	0	0	0
ClusterID:53	4	4	0	0	0	0
ClusterID:54	40	299	0	0	333	0
ClusterID:55	17	39	0	0	91	0
ClusterID:56	2	1	0	0	0	0
ClusterID:57	3	2	0	0	0	0
ClusterID:58	9	18	0	0	0	0
ClusterID:59	10	13	0	0	0	0
ClusterID:60	24	91	0	15	10	0
ClusterID:61	20	69	0	0	24	0
ClusterID:62	24	53	0	0	117	0
ClusterID:63	24	15	0	0	216	0
ClusterID:64	2	1	0	0	0	0
ClusterID:65	11	17	0	0	6	0
ClusterID:66	21	51	0	0	153	0
ClusterID:67	1	0	0	0	0	0
ClusterID:68	4	2	0	0	1	0
ClusterID:69	26	115	0	0	61	0
ClusterID:70	3	2	0	0	0	0
ClusterID:71	43	113	0	0	217	0
ClusterID:72	2	1	0	0	0	0
ClusterID:73	6	3	3	0	2	9
ClusterID:74	6	5	0	11	1	1
ClusterID:75	9	3	0	0	9	28
ClusterID:76	37	20	0	1	247	253
ClusterID:77	55	52	3	137	23	0
ClusterID:78	2	1	0	0	0	0
ClusterID:79	1	0	0	0	0	0
ClusterID:80	4	4	0	0	0	0
ClusterID:81	13	14	0	0	6	0
ClusterID:82	47	95	0	0	266	0
ClusterID:83	1	0	0	0	0	0
ClusterID:84	2	1	0	0	0	0
ClusterID:85	41	117	36	0	214	0
ClusterID:86	14	26	1	0	1	0
ClusterID:87	46	71	0	0	528	0
ClusterID:88	14	2	0	0	76	0
ClusterID:89	32	98	0	0	36	0
ClusterID:90	54	119	0	0	1176	1
ClusterID:91	2	1	0	0	0	0
ClusterID:92	16	47	0	0	105	0
ClusterID:93	3	2	0	0	0	0
ClusterID:94	32	12	0	0	326	154
ClusterID:95	2	1	0	0	0	0
ClusterID:96	5	5	0	3	3	3
ClusterID:97	3	2	0	0	0	0
ClusterID:98	7	6	0	0	0	0
ClusterID:99	2	1	0	0	0	0
ClusterID:100	24	14	0	0	253	0
ClusterID:101	1	0	0	0	0	0
ClusterID:102	37	374	0	0	91	0
ClusterID:103	6	5	0	0	0	0
ClusterID:104	3	2	0	0	0	0
ClusterID:105	6	7	0	0	0	0
ClusterID:106	3	2	0	0	0	0
ClusterID:107	11	12	0	0	24	28
ClusterID:108	4	2	0	0	0	1
ClusterID:109	1	0	0	0	0	0
ClusterID:110	21	55	0	0	49	0
ClusterID:111	16	23	1	0	24	53
ClusterID:112	20	68	0	0	0	0
ClusterID:113	17	77	0	0	6	0
ClusterID:114	2	1	0	0	0	0
ClusterID:115	2	0	0	1	0	0
ClusterID:116	37	136	0	0	0	0
ClusterID:117	5	4	0	0	0	0
ClusterID:118	13	12	1	6	36	0
ClusterID:119	4	4	0	0	0	0
ClusterID:120	7	4	3	0	7	0
ClusterID:121	4	5	0	0	0	0
ClusterID:122	4	3	0	0	0	0
ClusterID:123	4	3	0	0	0	0
ClusterID:124	1	0	0	0	0	0
ClusterID:125	2	1	0	0	0	0
ClusterID:126	30	78	0	0	217	0
ClusterID:127	28	29	0	0	178	0
ClusterID:128	52	136	0	0	269	0
ClusterID:129	6	5	0	0	0	0
ClusterID:130	2	1	0	0	0	0
ClusterID:131	10	21	0	0	3	0
ClusterID:132	21	11	0	0	190	0
ClusterID:133	4	3	0	0	0	0
ClusterID:134	3	2	0	0	0	0
ClusterID:135	2	1	0	0	0	0
ClusterID:136	3	3	1	0	3	3
ClusterID:137	64	641	0	0	8	0
ClusterID:138	13	20	0	0	3	0
ClusterID:139	47	98	0	0	282	233
ClusterID:140	1	0	0	0	0	0
ClusterID:141	28	140	0	0	2	0
ClusterID:142	20	12	6	0	21	71
ClusterID:143	24	11	0	0	253	0
ClusterID:144	3	2	0	0	0	0
ClusterID:145	3	2	0	0	0	0
ClusterID:146	97	627	0	0	1994	0
ClusterID:147	18	7	0	0	40	73
ClusterID:148	7	5	0	0	1	0
ClusterID:149	2	1	0	0	0	0
ClusterID:150	40	279	0	0	117	0
ClusterID:151	3	2	0	0	0	0
ClusterID:152	33	59	0	0	190	0
ClusterID:153	7	5	0	1	0	0
ClusterID:154	15	23	0	0	15	21
ClusterID:155	6	6	0	0	0	0
ClusterID:156	14	13	0	0	32	0
ClusterID:157	6	5	0	0	0	0
ClusterID:158	21	83	0	0	3	0
ClusterID:159	5	4	0	0	0	0
ClusterID:160	3	2	0	0	0	0
ClusterID:161	72	147	0	0	2193	0
ClusterID:162	27	29	0	12	105	0
ClusterID:163	2	1	0	0	0	0
ClusterID:164	2	1	0	0	0	0
ClusterID:165	2	1	0	0	0	0
ClusterID:166	28	159	0	0	78	0
ClusterID:167	10	22	0	7	10	0
ClusterID:168	5	4	0	0	0	0
ClusterID:169	24	9	1	3	83	127
ClusterID:170	1	0	0	0	0	0
ClusterID:171	3	2	0	0	0	0
ClusterID:172	7	11	0	0	0	0
ClusterID:173	4	3	0	0	0	0
ClusterID:174	5	5	0	0	0	0
ClusterID:175	38	196	0	0	379	0
ClusterID:176	5	0	0	0	4	10
ClusterID:177	7	6	0	0	1	0
ClusterID:178	23	114	0	0	2	0
ClusterID:179	4	5	0	0	0	0
ClusterID:180	3	2	0	0	0	0
ClusterID:181	4	3	0	0	0	0
ClusterID:182	1	0	0	0	0	0
ClusterID:183	6	6	0	0	0	0
ClusterID:184	19	9	0	1	54	0
ClusterID:185	15	3	0	0	105	0
ClusterID:186	37	64	0	0	141	7
ClusterID:187	4	3	0	0	0	0
ClusterID:188	2	1	0	0	0	0
ClusterID:189	26	46	0	1	31	78
ClusterID:190	2	1	0	0	0	0
ClusterID:191	8	8	1	0	6	0
ClusterID:192	2	1	0	0	0	0
ClusterID:193	9	8	0	0	0	0
ClusterID:194	10	15	3	0	8	0
ClusterID:195	6	5	0	0	0	0
ClusterID:196	18	23	0	0	45	0
ClusterID:197	51	432	0	0	975	0
ClusterID:198	3	3	0	0	0	0
ClusterID:199	15	32	0	0	0	0
ClusterID:200	13	2	0	0	66	0
ClusterID:201	4	3	0	0	0	0
ClusterID:202	8	3	0	0	17	0
ClusterID:203	74	50	0	0	1897	0
ClusterID:204	1	0	0	0	0	0
ClusterID:205	36	36	0	0	285	0
ClusterID:206	5	7	1	0	1	0
ClusterID:207	65	173	0	0	1015	0
ClusterID:208	17	19	0	0	60	0
ClusterID:209	22	94	0	0	2	0
ClusterID:210	1	0	0	0	0	0
ClusterID:211	2	1	0	0	0	0
ClusterID:212	2	1	0	0	0	0
ClusterID:213	19	18	0	0	1	0
ClusterID:214	5	4	0	0	1	0
ClusterID:215	26	25	0	0	0	0
ClusterID:216	5	3	0	0	1	0
ClusterID:217	50	227	0	0	3	0
ClusterID:218	2	1	0	0	0	0
ClusterID:219	3	3	0	0	0	0
ClusterID:220	11	10	0	0	0	0
ClusterID:221	1	0	0	0	0	0
ClusterID:222	17	33	0	0	10	0
ClusterID:223	11	13	1	0	1	0
ClusterID:224	9	14	0	0	17	0
ClusterID:225	3	2	0	0	0	0
ClusterID:226	46	191	0	0	1	0
ClusterID:227	2	1	0	0	0	0
ClusterID:228	3	2	0	0	1	0
ClusterID:229	2	1	0	0	0	0
ClusterID:230	5	4	0	0	0	0
ClusterID:231	2	1	0	0	0	0
ClusterID:232	5	5	1	0	1	0
ClusterID:233	4	3	0	0	0	0
ClusterID:234	57	143	0	0	677	0
ClusterID:235	5	4	0	0	0	0
ClusterID:236	4	3	0	0	0	0
ClusterID:237	4	6	0	0	1	0
ClusterID:238	13	12	0	0	1	0
ClusterID:239	7	6	0	0	1	0
ClusterID:240	38	174	0	0	406	0
ClusterID:241	7	14	0	0	0	0
ClusterID:242	12	34	0	0	0	0
ClusterID:243	9	7	0	0	28	0
ClusterID:244	4	4	0	0	1	0
ClusterID:245	11	23	0	0	3	0
ClusterID:246	2	1	0	0	0	0
ClusterID:247	13	4	0	0	45	28
ClusterID:248	1	0	0	0	0	0
ClusterID:249	15	8	0	0	78	0
ClusterID:250	37	75	0	1	467	0
ClusterID:251	14	20	0	0	6	0
ClusterID:252	1	0	0	0	0	0
ClusterID:253	12	22	0	15	14	0
ClusterID:254	2	1	0	0	0	0
ClusterID:255	15	6	0	0	55	0
ClusterID:256	2	1	0	0	0	0
ClusterID:257	3	2	0	0	0	0
ClusterID:258	11	12	0	0	0	0
ClusterID:259	8	7	0	0	0	0
ClusterID:260	1	0	0	0	0	0
ClusterID:261	11	10	0	0	0	0
ClusterID:262	11	11	0	0	0	0
ClusterID:263	15	33	0	0	21	0
ClusterID:264	1	0	0	0	0	0
ClusterID:265	36	231	0	0	4	0
ClusterID:266	2	1	0	0	0	0
ClusterID:267	4	4	3	0	3	0
ClusterID:268	1	0	0	0	0	0
ClusterID:269	12	12	6	1	38	0
ClusterID:270	23	7	0	0	142	36
ClusterID:271	8	7	0	0	0	0
ClusterID:272	9	13	0	3	0	0
ClusterID:273	4	3	0	0	0	0
ClusterID:274	4	4	0	0	0	0
ClusterID:275	4	3	0	0	0	0
