	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:247	4	5	0	0	0	0
ClusterID:248	10	8	0	0	13	0
ClusterID:249	1	0	0	0	0	0
ClusterID:250	3	2	0	0	0	0
ClusterID:251	31	20	0	0	200	0
ClusterID:252	41	294	0	0	6	0
ClusterID:253	10	16	0	0	1	0
ClusterID:254	1	0	0	0	0	0
ClusterID:255	2	1	0	0	0	0
ClusterID:256	28	22	0	0	210	190
ClusterID:257	2	1	0	0	0	0
ClusterID:258	18	85	0	0	1	0
ClusterID:259	4	1	0	3	1	0
ClusterID:260	6	7	6	0	4	10
ClusterID:261	3	3	0	0	0	0
ClusterID:262	4	3	0	0	0	0
ClusterID:263	4	4	0	0	3	0
ClusterID:264	8	14	0	0	0	0
ClusterID:265	1	0	0	0	0	0
ClusterID:266	57	315	0	0	690	0
ClusterID:267	10	15	3	0	9	0
ClusterID:268	4	5	0	0	0	0
ClusterID:269	10	5	1	0	21	36
ClusterID:270	4	3	0	0	0	0
ClusterID:271	53	16	0	0	1275	0
ClusterID:272	4	3	0	0	0	0
ClusterID:273	3	2	0	0	0	0
ClusterID:274	2	1	0	0	0	0
ClusterID:275	3	2	0	0	0	0
ClusterID:276	5	4	0	3	0	0
ClusterID:277	33	60	0	0	171	0
ClusterID:278	15	35	0	0	0	0
ClusterID:279	3	2	0	0	0	0
ClusterID:280	5	10	0	0	0	0
ClusterID:281	4	3	0	0	0	0
ClusterID:282	4	2	0	1	0	0
ClusterID:283	3	2	0	0	0	0
ClusterID:284	12	15	0	0	21	21
ClusterID:285	5	4	0	0	0	0
ClusterID:286	2	1	0	0	0	0
ClusterID:287	3	2	0	0	0	0
ClusterID:288	1	0	0	0	0	0
ClusterID:289	3	2	0	0	0	0
ClusterID:290	2	1	0	0	0	0
ClusterID:291	12	25	1	0	10	0
ClusterID:292	3	2	0	0	0	0
ClusterID:293	3	2	0	0	0	0
ClusterID:294	18	32	0	12	37	0
ClusterID:295	2	1	0	0	0	0
ClusterID:296	2	1	0	0	0	0
ClusterID:297	2	1	0	0	0	0
ClusterID:298	2	1	0	0	0	0
ClusterID:299	4	4	0	0	0	0
ClusterID:300	3	2	0	0	0	0
ClusterID:301	2	1	0	0	0	0
ClusterID:302	30	105	0	0	0	0
ClusterID:303	4	3	0	0	0	0
ClusterID:304	4	3	0	0	0	0
ClusterID:305	6	6	0	0	0	0
ClusterID:306	14	38	0	9	16	0
ClusterID:307	3	1	0	0	0	1
ClusterID:308	1	0	0	0	0	0
ClusterID:309	2	1	0	0	0	0
ClusterID:310	15	38	0	0	0	0
ClusterID:311	3	1	0	1	0	0
ClusterID:312	5	6	0	0	0	0
ClusterID:313	8	9	0	0	12	0
ClusterID:314	7	7	0	0	0	0
ClusterID:315	3	2	0	0	0	0
ClusterID:316	9	19	0	0	3	0
ClusterID:317	10	6	0	0	6	21
ClusterID:318	5	9	0	0	0	0
ClusterID:319	21	107	0	0	171	0
ClusterID:320	4	0	0	0	2	6
ClusterID:321	3	3	0	0	0	0
ClusterID:322	11	12	0	0	13	0
ClusterID:323	1	0	0	0	0	0
ClusterID:324	4	5	0	0	0	0
ClusterID:325	4	5	0	0	0	0
ClusterID:326	2	1	0	0	0	0
ClusterID:327	2	1	0	0	0	0
ClusterID:328	9	15	0	0	0	0
ClusterID:329	2	1	0	0	0	0
ClusterID:330	2	1	0	0	0	0
ClusterID:331	1	0	0	0	0	0
ClusterID:332	27	22	0	0	190	0
ClusterID:333	15	44	0	0	66	0
ClusterID:334	3	2	0	0	0	0
ClusterID:335	1	0	0	0	0	0
ClusterID:336	12	2	0	1	37	0
ClusterID:337	3	1	0	0	1	0
ClusterID:338	4	4	0	0	0	0
ClusterID:339	4	4	0	0	0	0
ClusterID:340	1	0	0	0	0	0
ClusterID:341	28	63	0	0	70	7
ClusterID:342	5	4	0	0	0	0
ClusterID:343	5	6	0	0	0	0
ClusterID:344	5	2	3	0	10	0
ClusterID:345	20	43	0	0	0	0
ClusterID:346	3	2	0	0	0	0
ClusterID:347	17	40	3	0	30	35
ClusterID:348	9	18	0	0	0	0
ClusterID:349	2	1	0	0	0	0
ClusterID:350	2	1	0	0	0	0
ClusterID:351	8	13	0	1	3	0
ClusterID:352	32	17	0	1	243	190
ClusterID:353	2	1	0	0	0	0
ClusterID:354	6	8	1	0	1	0
ClusterID:355	9	9	0	0	0	0
ClusterID:356	3	2	0	0	0	0
ClusterID:357	2	1	0	0	0	0
ClusterID:358	3	2	0	0	0	0
ClusterID:359	2	1	0	0	0	0
ClusterID:360	7	12	0	0	10	0
ClusterID:361	2	1	0	0	0	0
ClusterID:362	10	7	0	0	6	9
ClusterID:363	42	319	0	0	156	0
ClusterID:364	2	1	0	0	0	0
ClusterID:365	5	4	0	0	0	0
ClusterID:366	6	7	3	0	5	0
ClusterID:367	2	1	0	0	0	0
ClusterID:368	3	2	0	0	0	0
ClusterID:369	3	2	0	0	0	0
ClusterID:370	9	17	0	0	0	0
ClusterID:371	2	1	0	0	0	0
ClusterID:372	2	1	0	0	0	0
ClusterID:373	2	1	0	0	0	0
ClusterID:374	4	3	0	0	0	0
ClusterID:375	2	1	0	0	0	0
ClusterID:376	2	0	0	0	0	1
ClusterID:377	10	2	0	0	36	0
ClusterID:378	4	3	0	0	0	0
ClusterID:379	8	3	0	0	17	0
ClusterID:380	63	24	0	0	1671	0
ClusterID:381	4	3	0	0	0	0
ClusterID:382	4	5	1	0	1	0
ClusterID:383	61	161	0	0	1021	0
ClusterID:384	19	20	0	0	69	0
ClusterID:385	27	162	0	0	120	0
ClusterID:386	4	4	0	0	0	0
ClusterID:387	14	54	0	0	4	0
ClusterID:388	1	0	0	0	0	0
ClusterID:389	15	27	0	0	45	0
ClusterID:390	13	25	0	0	0	0
ClusterID:391	4	3	0	0	0	0
ClusterID:392	16	33	0	0	16	26
ClusterID:393	26	105	0	0	210	0
ClusterID:394	26	8	0	0	317	0
ClusterID:395	8	18	0	0	3	0
ClusterID:396	4	3	0	0	0	0
ClusterID:397	18	7	0	0	120	0
ClusterID:398	1	0	0	0	0	0
ClusterID:399	1	0	0	0	0	0
ClusterID:400	3	2	0	0	0	0
ClusterID:401	4	3	0	0	0	0
ClusterID:402	2	1	0	0	0	0
ClusterID:403	1	0	0	0	0	0
ClusterID:404	3	2	0	0	0	0
ClusterID:405	3	2	0	0	0	0
ClusterID:406	14	15	1	0	14	55
ClusterID:407	3	2	0	0	0	0
ClusterID:408	3	2	0	0	0	0
ClusterID:409	3	2	0	0	0	0
ClusterID:410	16	32	0	0	10	0
ClusterID:411	3	0	0	1	3	1
ClusterID:412	2	1	0	0	0	0
ClusterID:413	2	1	0	0	0	0
ClusterID:414	7	2	0	0	6	17
ClusterID:415	8	12	0	0	9	0
ClusterID:416	3	2	0	0	0	0
ClusterID:417	7	10	0	0	6	0
ClusterID:418	13	28	0	0	0	0
ClusterID:419	33	121	0	0	1	0
ClusterID:420	2	1	0	0	0	0
ClusterID:421	1	0	0	0	0	0
ClusterID:422	2	1	0	0	0	0
ClusterID:423	3	3	0	0	1	0
ClusterID:424	2	1	0	0	0	0
ClusterID:425	2	1	0	0	0	0
ClusterID:426	1	0	0	0	0	0
ClusterID:427	2	1	1	0	1	0
ClusterID:428	4	3	0	0	0	0
ClusterID:429	4	3	0	0	0	0
ClusterID:430	4	3	0	0	0	0
ClusterID:431	2	1	0	0	0	0
ClusterID:432	3	2	0	0	0	0
ClusterID:433	4	3	0	0	0	0
ClusterID:434	2	1	0	0	0	0
ClusterID:435	4	3	0	0	2	0
ClusterID:436	2	1	0	0	0	0
ClusterID:437	47	81	0	0	621	0
ClusterID:438	3	2	0	0	0	0
ClusterID:439	2	1	0	0	0	0
ClusterID:440	2	1	0	0	0	0
ClusterID:441	10	10	0	0	0	0
ClusterID:442	11	8	0	0	30	0
ClusterID:443	4	5	0	0	6	0
ClusterID:444	9	9	0	0	0	0
ClusterID:445	38	289	0	0	300	0
ClusterID:446	14	13	0	0	1	0
ClusterID:447	5	4	0	0	0	0
ClusterID:448	1	0	0	0	0	0
ClusterID:449	38	165	0	0	465	0
ClusterID:450	13	12	0	0	21	0
ClusterID:451	23	30	0	92	3	0
ClusterID:452	2	0	0	0	1	0
ClusterID:453	3	2	0	0	0	0
ClusterID:454	4	4	0	0	0	0
ClusterID:455	3	2	0	0	0	0
ClusterID:456	6	11	0	0	0	0
ClusterID:457	3	2	0	0	0	0
ClusterID:458	10	18	0	0	0	1
ClusterID:459	27	23	0	0	231	0
ClusterID:460	1	0	0	0	0	0
ClusterID:461	2	1	0	0	0	0
ClusterID:462	25	32	0	0	230	0
ClusterID:463	4	4	0	0	1	0
ClusterID:464	8	11	0	0	0	0
ClusterID:465	3	2	0	0	0	0
ClusterID:466	2	1	0	0	0	0
ClusterID:467	1	0	0	0	0	0
ClusterID:468	15	24	0	15	32	0
ClusterID:469	4	4	0	0	0	0
ClusterID:470	4	2	0	0	6	0
ClusterID:471	3	3	0	0	0	0
ClusterID:472	11	0	0	0	55	0
ClusterID:473	3	2	0	0	0	0
ClusterID:474	4	3	0	0	0	0
ClusterID:475	8	8	0	0	0	0
ClusterID:476	2	1	0	0	0	0
ClusterID:477	4	3	0	0	0	0
ClusterID:478	5	4	0	0	0	0
ClusterID:479	3	1	0	0	3	0
ClusterID:480	7	16	0	0	10	0
ClusterID:481	1	0	0	0	0	0
ClusterID:482	2	1	0	0	0	0
ClusterID:483	2	1	0	0	0	0
ClusterID:484	5	4	0	0	0	0
ClusterID:485	3	2	0	0	0	0
ClusterID:486	3	2	0	0	0	0
ClusterID:487	9	12	0	3	15	0
ClusterID:488	1	0	0	0	0	0
ClusterID:489	4	4	3	0	3	0
ClusterID:490	9	3	0	0	21	0
ClusterID:491	2	0	0	1	0	0
ClusterID:492	9	9	6	1	23	0
ClusterID:493	21	5	0	0	147	32
ClusterID:494	2	1	0	0	0	0
ClusterID:495	34	419	0	0	39	0
ClusterID:496	4	3	0	0	0	0
ClusterID:497	4	3	0	0	0	0
ClusterID:498	5	8	0	0	0	0
ClusterID:499	7	4	0	0	21	0
ClusterID:500	3	2	0	0	0	0
ClusterID:501	3	2	0	0	0	0
ClusterID:502	1	0	0	0	0	0
ClusterID:503	1	0	0	0	0	0
ClusterID:504	7	9	0	0	0	0
ClusterID:505	5	4	0	0	0	0
ClusterID:506	1	0	0	0	0	0
ClusterID:507	3	2	0	0	0	0
ClusterID:508	1	0	0	0	0	0
ClusterID:509	2	1	0	0	0	0
ClusterID:510	8	12	0	0	0	0
ClusterID:511	5	7	0	0	1	0
ClusterID:512	2	1	0	0	0	0
ClusterID:513	3	2	0	0	0	0
ClusterID:514	2	0	0	0	1	0
ClusterID:515	2	1	0	0	0	0
ClusterID:516	3	2	0	0	0	0
ClusterID:517	2	1	0	0	0	0
ClusterID:518	2	1	0	0	0	0
ClusterID:519	6	2	0	0	1	10
ClusterID:520	17	16	0	14	63	0
ClusterID:521	6	9	0	0	0	0
ClusterID:522	4	3	0	0	0	0
ClusterID:523	12	10	10	0	21	0
ClusterID:524	4	2	0	0	0	1
ClusterID:525	3	2	0	0	0	0
ClusterID:526	3	2	0	0	0	0
ClusterID:527	26	9	0	0	300	0
ClusterID:528	3	3	0	0	0	0
ClusterID:529	21	18	0	0	108	0
ClusterID:530	3	1	0	1	0	0
ClusterID:531	14	9	0	0	35	0
ClusterID:532	7	7	0	0	1	0
ClusterID:533	1	0	0	0	0	0
ClusterID:534	2	1	0	0	0	0
ClusterID:535	2	1	0	0	0	0
ClusterID:536	11	37	0	0	0	0
ClusterID:537	17	10	0	0	105	0
ClusterID:538	3	2	0	0	0	0
ClusterID:539	2	1	0	0	0	0
ClusterID:540	17	9	0	0	120	0
ClusterID:541	3	2	0	0	0	0
ClusterID:542	5	5	1	0	1	0
ClusterID:543	3	2	0	0	0	0
ClusterID:544	4	2	1	0	1	0
ClusterID:545	4	3	0	0	0	0
ClusterID:546	3	3	0	0	0	0
ClusterID:547	143	1026	0	0	3741	0
ClusterID:548	5	1	0	0	6	0
ClusterID:549	3	2	0	0	0	0
ClusterID:550	2	1	0	1	1	0
ClusterID:551	19	40	0	0	3	0
ClusterID:552	4	4	0	0	1	0
ClusterID:553	1	0	0	0	0	0
ClusterID:554	3	2	0	0	1	0
ClusterID:555	1	0	0	0	0	0
ClusterID:556	9	17	3	0	15	0
ClusterID:557	5	5	0	0	0	0
ClusterID:558	5	6	0	0	3	0
ClusterID:559	19	52	0	0	1	0
ClusterID:560	14	79	0	0	6	0
ClusterID:561	2	1	0	0	0	0
ClusterID:562	7	5	0	0	10	0
ClusterID:563	2	1	0	0	0	0
ClusterID:564	74	158	21	0	1345	0
ClusterID:565	5	7	0	0	0	0
ClusterID:566	11	23	0	0	1	0
ClusterID:567	1	0	0	0	0	0
ClusterID:568	7	6	0	0	0	0
ClusterID:569	4	4	0	0	0	0
ClusterID:570	2	1	0	0	0	0
ClusterID:571	4	4	0	0	3	0
ClusterID:572	7	4	0	0	6	5
ClusterID:573	7	10	0	1	2	0
ClusterID:574	9	28	0	0	21	0
ClusterID:575	2	1	0	0	0	0
ClusterID:576	2	1	0	0	0	0
ClusterID:577	3	2	0	0	0	0
ClusterID:578	2	1	0	0	0	0
ClusterID:579	2	1	0	0	0	0
ClusterID:580	2	1	0	0	0	0
ClusterID:581	3	2	0	0	0	0
ClusterID:582	14	20	0	0	37	0
ClusterID:583	3	2	0	0	0	0
ClusterID:584	5	4	0	0	0	0
ClusterID:585	4	3	0	0	0	0
ClusterID:586	21	62	6	0	24	0
ClusterID:587	7	1	0	0	1	15
ClusterID:588	3	2	0	0	0	0
ClusterID:589	3	2	0	0	0	0
ClusterID:590	33	38	0	0	378	0
ClusterID:591	2	1	0	0	0	0
ClusterID:592	2	1	0	0	0	0
ClusterID:593	4	3	0	0	0	0
ClusterID:594	12	22	0	0	0	0
ClusterID:595	1	0	0	0	0	0
ClusterID:596	1	0	0	0	0	0
ClusterID:597	2	1	0	0	0	0
ClusterID:598	3	2	0	0	0	0
ClusterID:599	2	1	0	0	0	0
ClusterID:600	2	1	0	0	0	0
ClusterID:601	9	15	0	0	3	0
ClusterID:602	2	1	0	0	0	0
ClusterID:603	2	1	0	0	0	0
ClusterID:604	3	2	0	0	0	0
ClusterID:605	13	17	0	0	1	0
ClusterID:606	19	67	0	0	0	0
ClusterID:607	6	5	0	0	0	0
ClusterID:608	1	0	0	0	0	0
ClusterID:609	2	1	0	0	0	0
ClusterID:610	4	3	0	0	0	0
ClusterID:611	1	0	0	0	0	0
ClusterID:612	18	12	0	0	45	87
ClusterID:613	56	245	0	0	0	0
ClusterID:614	2	1	0	0	0	0
ClusterID:615	2	1	0	0	0	0
ClusterID:616	3	2	0	0	0	0
ClusterID:617	4	3	0	0	0	0
ClusterID:618	1	0	0	0	0	0
ClusterID:619	5	4	1	0	3	0
ClusterID:620	5	5	0	0	0	0
ClusterID:621	2	1	0	0	0	0
ClusterID:622	4	4	0	0	0	0
ClusterID:623	29	19	0	0	90	0
ClusterID:624	4	6	0	0	0	0
ClusterID:625	9	17	0	0	0	0
ClusterID:626	2	1	0	0	0	0
ClusterID:627	2	1	0	0	0	0
ClusterID:628	3	2	0	0	0	0
ClusterID:629	3	2	0	0	0	0
ClusterID:630	28	205	0	0	0	0
ClusterID:631	2	1	0	0	0	0
ClusterID:632	1	0	0	0	0	0
ClusterID:633	3	3	0	0	0	0
ClusterID:634	4	4	0	0	0	0
ClusterID:635	3	1	0	0	1	0
ClusterID:636	2	1	0	0	0	0
ClusterID:637	2	1	0	0	0	0
ClusterID:638	4	3	0	0	0	0
ClusterID:639	25	38	21	1	31	0
ClusterID:640	12	13	0	0	55	0
ClusterID:641	1	0	0	0	0	0
ClusterID:642	2	1	0	0	0	0
ClusterID:643	2	1	0	0	0	0
ClusterID:644	3	0	0	3	0	0
ClusterID:645	3	2	0	0	0	0
ClusterID:646	20	19	0	0	91	0
ClusterID:647	2	1	0	0	0	0
ClusterID:648	2	1	0	0	0	0
ClusterID:649	2	1	0	0	0	0
ClusterID:650	4	3	0	0	0	0
ClusterID:651	2	1	0	0	0	0
ClusterID:652	3	2	0	0	0	0
ClusterID:653	62	61	0	0	0	0
ClusterID:654	15	31	0	0	41	0
ClusterID:655	2	1	0	0	0	0
ClusterID:656	3	2	1	0	0	0
ClusterID:657	11	14	0	0	0	0
ClusterID:658	4	5	0	0	0	0
ClusterID:659	2	1	0	0	0	0
ClusterID:660	3	2	0	0	0	0
ClusterID:661	2	1	0	0	0	0
ClusterID:662	6	5	0	0	0	0
ClusterID:663	4	3	0	0	0	0
ClusterID:664	3	2	0	0	0	0
ClusterID:665	3	2	0	0	0	0
ClusterID:666	8	12	0	0	1	0
ClusterID:667	1	0	0	0	0	0
ClusterID:668	3	2	0	0	0	0
ClusterID:669	2	1	0	0	0	0
ClusterID:670	2	0	0	1	1	0
ClusterID:671	5	4	0	0	0	0
ClusterID:672	4	6	0	0	3	0
ClusterID:673	6	5	0	0	0	0
ClusterID:674	2	1	0	0	0	0
ClusterID:675	3	3	0	0	0	0
ClusterID:676	6	5	0	0	0	0
ClusterID:677	8	9	0	1	3	0
ClusterID:678	8	3	0	21	1	0
ClusterID:679	2	1	0	0	1	0
ClusterID:680	2	1	0	0	0	0
ClusterID:681	2	1	0	0	0	0
ClusterID:682	14	6	0	6	78	0
ClusterID:683	2	1	0	0	1	0
ClusterID:684	2	1	0	0	0	0
ClusterID:685	5	6	0	0	2	0
ClusterID:686	8	13	0	0	0	0
ClusterID:687	17	34	0	1	67	0
ClusterID:688	9	4	0	0	0	10
ClusterID:689	1	0	0	0	0	0
ClusterID:690	5	5	0	0	0	0
