	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:196	26	17	6	0	28	82
ClusterID:197	9	13	0	0	17	0
ClusterID:198	54	239	0	0	2	0
ClusterID:199	3	2	0	0	1	0
ClusterID:200	2	1	0	0	0	0
ClusterID:201	4	4	0	0	0	0
ClusterID:202	4	4	0	0	0	0
ClusterID:203	4	3	0	0	0	0
ClusterID:204	28	7	0	1	25	274
ClusterID:205	2	1	0	0	0	0
ClusterID:206	2	1	0	0	0	0
ClusterID:207	56	143	0	0	644	0
ClusterID:208	1	0	0	0	0	0
ClusterID:209	7	8	1	0	1	0
ClusterID:210	13	12	0	0	1	0
ClusterID:211	4	3	0	0	0	0
ClusterID:212	38	174	0	0	406	0
ClusterID:213	16	55	0	0	3	0
ClusterID:214	9	7	0	0	28	0
ClusterID:215	4	4	0	0	1	0
ClusterID:216	4	3	0	0	0	0
ClusterID:217	3	2	0	0	0	0
ClusterID:218	11	23	0	0	3	0
ClusterID:219	46	113	0	0	218	0
ClusterID:220	13	4	0	0	45	28
ClusterID:221	23	56	0	0	0	0
ClusterID:222	23	15	0	0	190	0
ClusterID:223	16	10	0	0	91	0
ClusterID:224	36	82	0	1	441	0
ClusterID:225	1	0	0	0	0	0
ClusterID:226	12	22	0	15	14	0
ClusterID:227	2	1	0	0	0	0
ClusterID:228	2	1	0	0	0	0
ClusterID:229	12	13	0	0	0	0
ClusterID:230	3	3	0	0	0	0
ClusterID:231	1	0	0	0	0	0
ClusterID:232	14	34	0	0	15	0
ClusterID:233	1	0	0	0	0	0
ClusterID:234	36	225	0	0	4	0
ClusterID:235	2	1	0	0	0	0
ClusterID:236	3	2	0	0	0	0
ClusterID:237	4	4	3	0	3	0
ClusterID:238	5	4	0	0	0	0
ClusterID:239	3	2	0	0	0	0
ClusterID:240	11	6	0	0	21	0
ClusterID:241	1	0	0	0	0	0
ClusterID:242	13	14	6	1	38	0
ClusterID:243	21	6	0	0	115	33
ClusterID:244	8	7	0	0	0	0
ClusterID:245	37	61	0	0	419	0
ClusterID:246	4	3	0	0	0	0
ClusterID:247	5	6	0	0	0	0
ClusterID:248	7	6	0	0	0	0
ClusterID:249	1	0	0	0	0	0
ClusterID:250	2	1	0	0	0	0
ClusterID:251	8	12	0	0	0	0
ClusterID:252	7	6	0	0	0	0
ClusterID:253	6	5	0	0	0	0
ClusterID:254	16	37	0	0	1	0
ClusterID:255	3	2	0	0	0	0
ClusterID:256	2	1	0	0	0	0
ClusterID:257	10	4	0	0	18	21
ClusterID:258	5	4	0	0	0	0
ClusterID:259	16	28	10	0	10	0
ClusterID:260	9	11	0	0	1	0
ClusterID:261	2	1	0	0	0	0
ClusterID:262	6	8	0	0	0	0
ClusterID:263	18	10	0	0	120	0
ClusterID:264	1	0	0	0	0	0
ClusterID:265	13	29	1	0	36	0
ClusterID:266	1	0	0	0	0	0
ClusterID:267	1	0	0	0	0	0
ClusterID:268	15	19	0	6	1	1
ClusterID:269	5	3	1	0	1	0
ClusterID:270	9	12	0	0	1	0
ClusterID:271	28	70	0	0	0	0
ClusterID:272	69	384	0	0	104	0
ClusterID:273	3	3	0	1	1	0
ClusterID:274	10	9	0	0	0	0
ClusterID:275	18	11	0	0	69	0
ClusterID:276	11	31	0	0	0	0
ClusterID:277	5	4	0	0	6	0
ClusterID:278	2	1	0	0	0	0
ClusterID:279	19	41	0	0	0	0
ClusterID:280	6	11	0	0	0	0
ClusterID:281	8	7	0	0	1	0
ClusterID:282	2	1	0	0	0	0
ClusterID:283	2	1	0	0	0	0
ClusterID:284	4	3	0	0	0	0
ClusterID:285	1	0	0	0	0	0
ClusterID:286	1	0	0	0	0	0
ClusterID:287	23	28	0	0	60	0
ClusterID:288	7	6	0	0	0	0
ClusterID:289	4	3	0	0	0	0
ClusterID:290	20	44	6	0	10	0
ClusterID:291	13	6	0	0	3	26
ClusterID:292	2	1	0	0	0	0
ClusterID:293	21	19	0	0	107	0
ClusterID:294	26	63	0	0	0	0
ClusterID:295	2	1	0	0	0	0
ClusterID:296	3	3	0	0	0	0
ClusterID:297	3	2	0	0	0	0
ClusterID:298	3	2	0	0	0	0
ClusterID:299	2	1	0	0	0	0
ClusterID:300	2	1	0	0	0	0
ClusterID:301	1	0	0	0	0	0
ClusterID:302	4	3	0	0	0	0
ClusterID:303	2	1	0	0	0	0
ClusterID:304	3	2	0	0	0	0
ClusterID:305	6	6	0	0	0	0
ClusterID:306	2	1	0	0	0	0
ClusterID:307	3	3	0	0	0	0
ClusterID:308	19	14	0	0	45	87
ClusterID:309	39	27	0	10	599	0
ClusterID:310	175	1297	0	0	5	0
ClusterID:311	19	29	0	0	0	0
ClusterID:312	6	4	1	0	6	0
ClusterID:313	3	2	0	0	0	0
ClusterID:314	3	3	0	0	0	0
ClusterID:315	3	2	0	0	0	0
ClusterID:316	4	4	0	0	0	0
ClusterID:317	35	25	0	0	133	0
ClusterID:318	11	24	0	0	0	0
ClusterID:319	4	3	0	0	0	0
ClusterID:320	5	3	0	0	6	0
ClusterID:321	7	9	0	0	0	0
ClusterID:322	9	12	0	0	6	0
ClusterID:323	3	2	0	0	0	0
ClusterID:324	36	65	21	1	46	0
ClusterID:325	17	27	0	0	91	0
ClusterID:326	5	5	0	0	0	0
ClusterID:327	15	11	0	0	66	0
ClusterID:328	18	55	0	0	27	0
ClusterID:329	2	1	0	0	0	0
ClusterID:330	2	1	0	0	0	0
ClusterID:331	10	22	0	0	10	0
ClusterID:332	63	62	0	0	0	0
ClusterID:333	15	29	0	0	43	0
ClusterID:334	4	5	0	0	0	0
ClusterID:335	24	49	55	0	58	0
ClusterID:336	3	2	0	0	1	0
ClusterID:337	26	61	0	0	133	0
ClusterID:338	17	40	0	0	0	0
ClusterID:339	4	3	0	0	0	0
ClusterID:340	5	4	0	0	0	0
ClusterID:341	3	2	0	0	0	0
ClusterID:342	4	2	0	1	1	0
ClusterID:343	7	6	0	0	1	0
ClusterID:344	2	1	0	0	0	0
ClusterID:345	6	6	0	0	0	0
ClusterID:346	8	8	0	0	0	0
ClusterID:347	7	6	0	0	0	0
ClusterID:348	8	3	0	21	1	0
ClusterID:349	34	12	0	0	377	171
ClusterID:350	3	2	0	0	0	0
ClusterID:351	2	1	0	0	0	0
ClusterID:352	5	3	0	0	1	0
ClusterID:353	5	4	0	0	0	0
ClusterID:354	15	7	6	0	66	6
ClusterID:355	10	9	0	0	1	0
ClusterID:356	7	9	0	0	1	0
ClusterID:357	8	2	0	0	15	0
ClusterID:358	47	41	3	0	484	0
ClusterID:359	37	36	0	0	0	0
ClusterID:360	4	1	0	3	0	0
ClusterID:361	32	42	0	0	124	0
ClusterID:362	6	5	0	0	0	0
ClusterID:363	11	8	0	21	7	0
ClusterID:364	13	12	0	0	3	0
ClusterID:365	2	1	0	0	0	0
ClusterID:366	2	1	0	0	0	0
ClusterID:367	33	54	0	0	202	0
ClusterID:368	13	7	0	0	8	36
ClusterID:369	6	5	1	0	1	0
ClusterID:370	11	13	0	0	0	0
ClusterID:371	13	14	0	0	0	0
ClusterID:372	4	2	0	0	1	0
ClusterID:373	14	5	0	0	55	0
ClusterID:374	9	14	0	0	1	0
ClusterID:375	5	5	0	0	0	0
ClusterID:376	6	5	0	0	0	0
ClusterID:377	102	101	0	0	1	0
ClusterID:378	30	24	0	0	189	15
ClusterID:379	5	4	0	0	1	0
ClusterID:380	41	65	4	0	498	0
ClusterID:381	5	4	0	0	0	0
ClusterID:382	10	28	0	0	1	0
ClusterID:383	2	1	0	0	0	0
ClusterID:384	9	15	0	6	0	0
ClusterID:385	2	1	0	0	0	0
ClusterID:386	28	82	0	0	253	0
ClusterID:387	3	2	0	0	0	0
ClusterID:388	9	13	0	0	1	0
ClusterID:389	3	2	0	0	0	0
ClusterID:390	2	1	0	0	0	0
ClusterID:391	3	2	0	0	0	0
ClusterID:392	18	7	0	1	12	94
ClusterID:393	6	9	0	0	0	0
ClusterID:394	4	3	0	0	0	0
ClusterID:395	2	1	0	0	0	0
ClusterID:396	6	5	0	0	0	0
ClusterID:397	20	19	0	0	0	0
ClusterID:398	37	131	0	0	139	0
ClusterID:399	25	45	0	0	116	0
ClusterID:400	48	53	0	0	442	0
ClusterID:401	3	2	0	0	0	0
ClusterID:402	2	1	0	0	0	0
ClusterID:403	11	11	28	0	16	0
ClusterID:404	68	147	0	1	1326	0
ClusterID:405	3	2	0	0	0	0
ClusterID:406	6	6	0	0	1	0
ClusterID:407	1	0	0	0	0	0
ClusterID:408	16	11	3	1	16	55
ClusterID:409	90	195	0	14	1648	0
ClusterID:410	4	4	0	0	0	0
ClusterID:411	8	6	0	0	10	0
ClusterID:412	35	40	0	0	465	0
ClusterID:413	20	83	0	0	87	0
ClusterID:414	4	3	0	0	0	0
ClusterID:415	16	26	6	0	39	0
ClusterID:416	6	9	0	0	0	0
ClusterID:417	4	3	0	0	0	0
ClusterID:418	44	100	0	0	276	0
ClusterID:419	2	1	0	0	0	0
ClusterID:420	25	48	0	0	37	0
ClusterID:421	5	5	0	0	0	0
ClusterID:422	3	2	0	0	0	0
ClusterID:423	4	5	0	0	0	0
ClusterID:424	29	35	1	0	27	110
ClusterID:425	4	4	0	0	1	0
ClusterID:426	5	4	0	0	0	0
ClusterID:427	2	1	0	0	0	0
ClusterID:428	1	0	0	0	0	0
ClusterID:429	2	1	0	0	0	0
ClusterID:430	2	1	0	0	0	0
ClusterID:431	5	4	0	0	0	0
ClusterID:432	8	10	0	0	0	0
ClusterID:433	14	23	0	0	69	0
ClusterID:434	5	4	0	0	0	0
ClusterID:435	5	5	0	0	1	0
ClusterID:436	2	1	0	0	0	0
ClusterID:437	1	0	0	0	0	0
ClusterID:438	34	26	0	6	378	0
ClusterID:439	8	9	0	0	4	0
ClusterID:440	10	13	0	0	0	0
ClusterID:441	2	1	0	0	0	0
ClusterID:442	7	7	0	0	6	0
ClusterID:443	3	2	0	0	0	0
ClusterID:444	2	1	0	0	0	0
ClusterID:445	8	6	0	0	6	0
ClusterID:446	33	52	0	1	244	0
ClusterID:447	2	1	0	0	1	0
ClusterID:448	14	19	0	0	0	0
ClusterID:449	8	10	0	0	0	0
ClusterID:450	26	22	1	0	190	0
ClusterID:451	4	4	0	0	0	0
ClusterID:452	27	38	0	0	165	0
ClusterID:453	1	0	0	0	0	0
ClusterID:454	2	1	0	0	1	0
ClusterID:455	47	86	1	1	461	0
ClusterID:456	4	3	0	0	0	0
ClusterID:457	4	3	0	0	0	0
ClusterID:458	9	12	0	0	9	0
ClusterID:459	6	5	0	0	1	0
ClusterID:460	4	3	0	0	0	0
ClusterID:461	18	34	0	0	10	0
ClusterID:462	8	9	0	0	0	0
ClusterID:463	26	60	21	0	39	0
ClusterID:464	3	2	0	0	0	0
ClusterID:465	32	74	1	0	1	3
ClusterID:466	4	4	0	0	1	0
ClusterID:467	4	1	0	3	0	0
ClusterID:468	2	1	0	0	0	0
ClusterID:469	2	1	0	0	0	0
ClusterID:470	11	10	0	0	0	0
ClusterID:471	85	39	1	1	2605	1
ClusterID:472	59	597	0	0	512	0
ClusterID:473	2	1	0	0	0	0
ClusterID:474	21	59	3	0	26	0
ClusterID:475	102	2723	0	0	4165	0
ClusterID:476	15	34	3	0	21	0
ClusterID:477	1	0	0	0	0	0
ClusterID:478	4	3	0	0	0	0
ClusterID:479	17	5	0	0	22	62
ClusterID:480	9	13	0	0	0	0
ClusterID:481	4	4	0	0	0	0
ClusterID:482	58	273	0	0	6	0
ClusterID:483	1	0	0	0	0	0
ClusterID:484	5	4	0	0	0	0
ClusterID:485	7	6	0	0	1	0
ClusterID:486	9	13	3	0	3	3
ClusterID:487	4	3	0	0	0	0
ClusterID:488	3	2	0	0	0	0
ClusterID:489	1	0	0	0	0	0
ClusterID:490	8	11	0	0	0	0
ClusterID:491	7	11	0	0	0	0
ClusterID:492	4	3	0	0	0	0
ClusterID:493	5	4	0	0	0	0
ClusterID:494	35	139	0	0	6	0
ClusterID:495	24	27	0	0	20	0
ClusterID:496	4	3	0	0	0	0
ClusterID:497	3	2	0	0	0	0
ClusterID:498	6	3	0	2	0	0
ClusterID:499	4	4	0	0	0	0
ClusterID:500	8	6	1	0	10	3
ClusterID:501	11	14	0	3	3	0
ClusterID:502	3	2	0	0	0	0
ClusterID:503	21	28	0	0	11	21
ClusterID:504	31	39	0	0	39	9
ClusterID:505	2	1	0	0	0	0
ClusterID:506	7	6	0	0	1	0
ClusterID:507	7	15	0	0	0	0
ClusterID:508	15	17	0	0	16	0
ClusterID:509	3	2	0	0	0	0
ClusterID:510	10	5	0	14	2	0
ClusterID:511	104	181	21	0	1633	0
ClusterID:512	4	3	0	0	0	0
ClusterID:513	10	15	0	3	6	0
ClusterID:514	2	1	0	0	0	0
ClusterID:515	11	21	0	0	0	0
ClusterID:516	15	11	0	0	41	10
ClusterID:517	6	5	0	0	0	0
ClusterID:518	15	16	6	0	24	0
ClusterID:519	34	163	0	0	358	0
ClusterID:520	2	1	0	0	0	0
ClusterID:521	16	14	10	0	15	0
ClusterID:522	3	2	0	0	0	0
ClusterID:523	8	13	0	0	0	0
ClusterID:524	3	2	0	0	0	0
ClusterID:525	4	3	0	0	0	0
ClusterID:526	3	1	0	0	3	0
ClusterID:527	8	7	0	0	0	0
ClusterID:528	51	172	0	0	741	0
ClusterID:529	3	1	0	1	0	0
ClusterID:530	35	40	0	0	74	250
ClusterID:531	33	99	0	0	1	0
ClusterID:532	9	1	6	0	24	10
ClusterID:533	27	123	0	0	73	0
ClusterID:534	11	13	0	0	1	0
ClusterID:535	3	2	0	0	0	0
ClusterID:536	2	1	0	0	0	0
ClusterID:537	3	3	0	0	0	0
ClusterID:538	8	11	0	0	3	0
ClusterID:539	5	5	0	0	1	0
ClusterID:540	2	1	0	0	0	0
ClusterID:541	23	80	0	0	153	10
ClusterID:542	1	0	0	0	0	0
ClusterID:543	3	2	0	0	0	0
ClusterID:544	4	4	0	0	0	0
ClusterID:545	7	5	0	0	1	0
ClusterID:546	5	1	0	6	0	0
ClusterID:547	6	5	0	0	4	0
ClusterID:548	12	4	0	0	21	34
ClusterID:549	10	4	0	0	7	12
ClusterID:550	5	7	0	0	0	0
ClusterID:551	1	0	0	0	0	0
ClusterID:552	2	1	0	0	0	0
ClusterID:553	4	3	0	0	0	0
ClusterID:554	4	4	0	0	0	0
ClusterID:555	4	3	0	0	0	0
ClusterID:556	27	72	0	1	1	0
ClusterID:557	6	3	0	1	1	0
ClusterID:558	10	9	0	1	0	0
ClusterID:559	3	2	0	0	1	0
ClusterID:560	5	4	0	0	0	0
ClusterID:561	8	9	0	0	0	0
ClusterID:562	2	1	0	0	0	0
ClusterID:563	3	2	0	0	0	0
ClusterID:564	4	3	0	0	0	0
ClusterID:565	6	5	0	0	0	0
ClusterID:566	2	1	0	0	0	0
ClusterID:567	8	10	0	0	1	0
ClusterID:568	8	8	0	0	0	0
ClusterID:569	2	1	0	0	0	0
ClusterID:570	2	1	0	0	0	0
ClusterID:571	24	10	0	0	231	0
ClusterID:572	5	5	0	0	0	0
ClusterID:573	1	0	0	0	0	0
ClusterID:574	4	3	0	0	0	0
ClusterID:575	1	0	0	0	0	0
ClusterID:576	1	0	0	0	0	0
ClusterID:577	3	2	0	0	0	0
ClusterID:578	3	2	0	0	1	0
ClusterID:579	3	2	0	0	0	0
ClusterID:580	1	0	0	0	0	0
ClusterID:581	3	2	0	0	0	0
ClusterID:582	3	2	0	0	0	0
ClusterID:583	3	3	0	0	0	0
ClusterID:584	2	1	0	0	0	0
ClusterID:585	3	3	0	0	1	0
ClusterID:586	13	5	0	0	45	0
ClusterID:587	6	3	0	0	4	15
ClusterID:588	1	0	0	0	0	0
ClusterID:589	4	3	0	0	0	0
ClusterID:590	11	34	1	0	6	0
ClusterID:591	21	47	0	0	25	0
ClusterID:592	2	1	0	0	0	0
ClusterID:593	13	16	0	0	0	0
ClusterID:594	5	5	0	0	0	0
ClusterID:595	2	1	0	0	0	0
ClusterID:596	16	33	0	0	0	0
ClusterID:597	3	0	0	1	1	0
ClusterID:598	3	2	0	0	0	0
ClusterID:599	2	1	0	0	0	0
ClusterID:600	23	39	0	2	138	0
ClusterID:601	26	53	0	0	142	0
ClusterID:602	22	28	0	0	66	0
ClusterID:603	8	4	0	0	0	5
ClusterID:604	3	2	0	0	0	0
ClusterID:605	4	3	0	0	0	0
ClusterID:606	5	5	0	0	0	0
ClusterID:607	7	10	3	0	5	0
ClusterID:608	4	3	0	0	0	0
ClusterID:609	1	0	0	0	0	0
ClusterID:610	5	5	0	0	1	0
ClusterID:611	6	6	0	1	3	0
ClusterID:612	3	2	0	0	1	0
ClusterID:613	55	1061	0	0	20	0
ClusterID:614	3	2	0	0	0	0
ClusterID:615	2	1	0	0	0	0
ClusterID:616	41	151	0	0	496	0
ClusterID:617	7	8	0	0	0	0
ClusterID:618	11	16	0	0	0	0
ClusterID:619	3	2	0	0	0	0
ClusterID:620	4	4	0	0	0	0
ClusterID:621	2	1	0	0	0	0
ClusterID:622	3	2	0	0	0	0
ClusterID:623	9	8	0	0	1	0
ClusterID:624	29	39	0	0	325	0
ClusterID:625	31	30	0	0	0	0
ClusterID:626	3	2	0	0	0	0
ClusterID:627	3	2	0	0	0	0
ClusterID:628	9	8	0	0	0	0
ClusterID:629	4	1	0	0	1	3
ClusterID:630	9	18	0	0	0	0
ClusterID:631	1	0	0	0	0	0
ClusterID:632	5	4	0	0	0	0
ClusterID:633	4	4	0	0	0	0
ClusterID:634	4	2	1	0	1	0
ClusterID:635	3	2	0	0	0	0
ClusterID:636	2	1	0	0	0	0
ClusterID:637	4	5	0	0	0	0
ClusterID:638	2	1	0	0	0	0
ClusterID:639	4	3	0	0	0	0
ClusterID:640	33	137	0	0	276	0
ClusterID:641	4	3	0	0	0	0
ClusterID:642	1	0	0	0	0	0
ClusterID:643	1	0	0	0	0	0
ClusterID:644	2	1	0	0	0	0
ClusterID:645	6	5	0	0	1	0
ClusterID:646	2	1	0	0	0	0
ClusterID:647	21	89	0	0	136	0
ClusterID:648	4	5	0	0	0	0
ClusterID:649	2	1	0	0	0	0
ClusterID:650	1	0	0	0	0	0
ClusterID:651	1	0	0	0	0	0
ClusterID:652	30	29	0	0	0	0
ClusterID:653	2	1	0	0	0	0
ClusterID:654	2	1	0	0	0	0
ClusterID:655	6	9	0	0	0	0
ClusterID:656	4	3	0	0	1	0
ClusterID:657	4	3	0	0	3	0
ClusterID:658	10	7	0	1	6	5
ClusterID:659	17	14	0	0	45	0
ClusterID:660	5	1	1	3	4	0
ClusterID:661	25	75	0	0	6	0
ClusterID:662	2	1	0	0	0	0
ClusterID:663	13	13	3	0	10	0
ClusterID:664	5	4	0	0	0	0
ClusterID:665	1	0	0	0	0	0
ClusterID:666	2	1	0	0	0	0
ClusterID:667	6	3	0	0	6	10
ClusterID:668	5	5	0	0	0	0
ClusterID:669	13	2	0	78	25	0
ClusterID:670	2	1	0	0	0	0
ClusterID:671	2	1	0	0	0	0
ClusterID:672	5	4	0	0	0	0
ClusterID:673	6	5	0	0	1	0
ClusterID:674	24	117	0	0	0	0
ClusterID:675	8	3	0	0	4	21
ClusterID:676	4	3	0	0	0	0
ClusterID:677	5	6	0	0	0	0
ClusterID:678	2	1	0	0	0	0
ClusterID:679	9	5	0	6	1	0
ClusterID:680	73	374	0	2	47	0
ClusterID:681	17	35	0	0	0	0
ClusterID:682	8	5	0	0	28	0
ClusterID:683	2	1	0	0	0	0
ClusterID:684	5	4	0	0	0	0
ClusterID:685	2	1	0	0	0	0
ClusterID:686	3	2	0	0	0	0
ClusterID:687	21	1	0	0	46	60
ClusterID:688	3	2	0	0	0	0
ClusterID:689	36	13	1	1	51	147
ClusterID:690	3	1	0	0	3	0
