	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:1	2	1	0	0	0	0
ClusterID:2	19	17	0	0	121	0
ClusterID:3	31	35	0	0	300	0
ClusterID:4	10	3	0	0	45	0
ClusterID:5	1	0	0	0	0	0
ClusterID:6	1	0	0	0	0	0
ClusterID:7	2	1	0	0	0	0
ClusterID:8	1	0	0	0	0	0
ClusterID:9	1	0	0	0	0	0
ClusterID:10	1	0	0	0	0	0
ClusterID:11	1	0	0	0	0	0
ClusterID:12	4	4	0	0	0	0
ClusterID:13	1	0	0	0	0	0
ClusterID:14	44	52	0	0	946	0
ClusterID:15	30	26	0	68	12	0
ClusterID:16	7	10	1	1	1	0
ClusterID:17	9	0	0	0	28	1
ClusterID:18	10	6	0	0	11	10
ClusterID:19	58	206	0	0	1225	0
ClusterID:20	12	20	1	0	3	0
ClusterID:21	26	23	0	0	162	0
ClusterID:22	10	4	0	0	28	0
ClusterID:23	28	150	0	0	155	0
ClusterID:24	3	3	0	0	0	0
ClusterID:25	6	7	0	0	1	3
ClusterID:26	12	10	3	0	24	0
ClusterID:27	76	210	0	0	2080	0
ClusterID:28	2	1	0	0	0	0
ClusterID:29	2	1	0	0	0	0
ClusterID:30	20	6	0	0	94	0
ClusterID:31	3	1	0	0	0	1
ClusterID:32	17	61	0	0	1	0
ClusterID:33	2	1	0	0	0	0
ClusterID:34	2	1	0	0	0	0
ClusterID:35	30	63	0	2	40	0
ClusterID:36	4	0	0	6	0	0
ClusterID:37	6	11	0	2	3	0
ClusterID:38	5	7	0	1	1	0
ClusterID:39	35	218	0	0	136	0
ClusterID:40	2	1	0	0	0	0
ClusterID:41	5	4	0	0	0	0
ClusterID:42	6	7	1	0	1	0
ClusterID:43	7	8	3	0	2	0
ClusterID:44	1	0	0	0	0	0
ClusterID:45	6	5	0	0	0	0
ClusterID:46	2	1	0	0	0	0
ClusterID:47	19	99	0	0	2	0
ClusterID:48	16	52	0	0	0	0
ClusterID:49	1	0	0	0	0	0
ClusterID:50	35	9	0	0	223	0
ClusterID:51	2	1	0	0	0	0
ClusterID:52	11	9	0	6	1	0
ClusterID:53	2	1	0	0	0	0
ClusterID:54	2	1	0	0	0	0
ClusterID:55	6	5	0	0	0	0
ClusterID:56	1	0	0	0	0	0
ClusterID:57	7	13	0	0	0	0
ClusterID:58	2	1	0	0	0	0
ClusterID:59	4	3	0	0	1	0
ClusterID:60	15	11	0	0	66	0
ClusterID:61	1	0	0	0	0	0
ClusterID:62	2	1	0	0	0	0
ClusterID:63	2	1	0	0	0	0
ClusterID:64	3	2	0	0	0	0
ClusterID:65	4	5	0	0	0	0
ClusterID:66	31	202	0	0	109	0
ClusterID:67	3	2	0	0	0	0
ClusterID:68	11	40	0	0	6	0
ClusterID:69	7	15	0	0	15	0
