	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:1	2	1	0	0	0	0
ClusterID:2	2	1	0	0	0	0
ClusterID:3	29	30	0	0	276	0
ClusterID:4	1	0	0	0	0	0
ClusterID:5	1	0	0	0	0	0
ClusterID:6	1	0	0	0	0	0
ClusterID:7	1	0	0	0	0	0
ClusterID:8	1	0	0	0	0	0
ClusterID:9	1	0	0	0	0	0
ClusterID:10	1	0	0	0	0	0
ClusterID:11	1	0	0	0	0	0
ClusterID:12	1	0	0	0	0	0
ClusterID:13	1	0	0	0	0	0
ClusterID:14	3	2	0	0	1	0
ClusterID:15	37	80	0	1	238	0
ClusterID:16	3	2	0	0	0	0
ClusterID:17	2	1	0	0	0	0
ClusterID:18	41	32	0	0	820	0
ClusterID:19	3	2	0	0	0	0
ClusterID:20	28	24	0	57	12	0
ClusterID:21	5	6	1	1	1	0
ClusterID:22	11	1	0	0	45	0
ClusterID:23	55	169	0	0	1128	0
ClusterID:24	2	1	0	0	0	0
ClusterID:25	1	0	0	0	0	0
ClusterID:26	12	19	0	0	25	0
ClusterID:27	25	140	0	0	144	0
ClusterID:28	2	1	0	0	0	0
ClusterID:29	7	10	0	0	0	0
ClusterID:30	3	3	0	0	0	0
ClusterID:31	6	7	0	0	1	3
ClusterID:32	15	3	0	1	13	80
ClusterID:33	12	10	3	0	24	0
ClusterID:34	70	192	0	0	1770	0
ClusterID:35	2	1	0	0	0	0
ClusterID:36	2	1	0	0	0	0
ClusterID:37	5	5	0	0	0	0
ClusterID:38	1	0	0	0	0	0
ClusterID:39	2	1	0	0	0	0
ClusterID:40	9	6	1	0	15	0
ClusterID:41	20	6	0	0	94	0
ClusterID:42	2	1	0	0	0	0
ClusterID:43	3	2	0	0	0	0
ClusterID:44	2	1	0	0	0	0
ClusterID:45	3	2	0	0	0	0
ClusterID:46	5	2	0	0	10	0
ClusterID:47	4	0	0	6	0	0
ClusterID:48	6	11	0	2	3	0
ClusterID:49	5	7	0	1	1	0
ClusterID:50	1	0	0	0	0	0
ClusterID:51	5	4	0	0	0	0
ClusterID:52	5	6	1	0	1	0
ClusterID:53	5	4	3	0	2	0
ClusterID:54	16	100	0	0	78	0
ClusterID:55	3	2	0	0	0	0
ClusterID:56	19	99	0	0	0	0
ClusterID:57	1	0	0	0	0	0
ClusterID:58	15	48	0	0	0	0
ClusterID:59	6	3	0	1	1	0
ClusterID:60	3	2	0	0	0	0
ClusterID:61	9	5	0	0	7	31
ClusterID:62	2	1	0	0	0	0
ClusterID:63	35	10	0	0	202	0
ClusterID:64	4	3	0	0	0	0
ClusterID:65	2	1	0	0	0	0
ClusterID:66	11	9	0	6	1	0
ClusterID:67	2	1	0	0	0	0
ClusterID:68	3	2	0	0	0	0
ClusterID:69	5	4	0	0	0	0
ClusterID:70	6	5	0	0	0	0
ClusterID:71	1	0	0	0	0	0
ClusterID:72	9	19	0	0	3	0
ClusterID:73	2	1	0	0	0	0
ClusterID:74	3	2	0	0	1	0
ClusterID:75	19	19	0	0	91	0
ClusterID:76	1	0	0	0	0	0
ClusterID:77	13	7	0	0	55	0
ClusterID:78	1	0	0	0	0	0
ClusterID:79	2	1	0	0	0	0
ClusterID:80	3	2	0	0	0	0
ClusterID:81	2	1	0	0	0	0
ClusterID:82	3	2	0	0	0	0
ClusterID:83	3	3	0	0	0	0
ClusterID:84	21	112	0	0	53	0
ClusterID:85	2	1	0	0	0	0
ClusterID:86	1	0	0	0	0	0
ClusterID:87	42	10	0	0	363	58
ClusterID:88	1	0	0	0	0	0
ClusterID:89	27	197	0	0	123	0
ClusterID:90	5	5	0	0	0	0
ClusterID:91	8	3	0	0	21	0
ClusterID:92	2	1	0	0	0	0
ClusterID:93	2	1	0	0	0	0
ClusterID:94	6	11	0	0	0	0
ClusterID:95	4	3	0	0	0	0
ClusterID:96	3	2	0	0	0	0
ClusterID:97	2	1	0	0	0	0
ClusterID:98	4	3	0	0	0	0
ClusterID:99	14	46	0	15	11	0
ClusterID:100	19	44	0	0	0	0
ClusterID:101	1	0	0	0	0	0
ClusterID:102	1	0	0	0	0	0
ClusterID:103	4	3	0	0	0	0
ClusterID:104	1	0	0	0	0	0
ClusterID:105	4	5	0	0	0	0
ClusterID:106	12	18	0	0	0	0
ClusterID:107	20	8	0	0	190	0
ClusterID:108	10	36	0	0	15	0
ClusterID:109	17	25	0	0	66	0
ClusterID:110	2	1	0	0	0	0
ClusterID:111	1	0	0	0	0	0
ClusterID:112	5	3	0	1	0	0
ClusterID:113	3	2	0	0	0	0
ClusterID:114	18	23	0	0	91	0
ClusterID:115	1	0	0	0	0	0
ClusterID:116	2	1	0	0	0	0
ClusterID:117	2	1	0	0	0	0
ClusterID:118	13	8	0	0	9	54
ClusterID:119	3	3	0	0	0	0
ClusterID:120	3	2	0	0	0	0
ClusterID:121	5	5	0	0	0	0
ClusterID:122	2	1	0	0	0	0
ClusterID:123	1	0	0	0	0	0
ClusterID:124	14	35	0	0	45	0
ClusterID:125	5	4	0	0	0	0
ClusterID:126	7	6	6	5	10	0
ClusterID:127	2	1	0	0	0	0
ClusterID:128	2	1	0	0	0	0
ClusterID:129	25	13	0	0	276	0
ClusterID:130	5	3	3	0	1	6
ClusterID:131	5	1	0	0	4	10
ClusterID:132	1	0	0	0	0	0
ClusterID:133	4	3	0	0	0	0
ClusterID:134	4	4	0	0	0	0
ClusterID:135	7	6	0	0	0	0
ClusterID:136	5	5	0	0	1	0
ClusterID:137	3	3	0	0	0	0
ClusterID:138	1	0	0	0	0	0
ClusterID:139	1	0	0	0	0	0
ClusterID:140	54	49	3	137	22	0
ClusterID:141	1	0	0	0	0	0
ClusterID:142	1	0	0	0	0	0
ClusterID:143	3	3	0	0	1	0
ClusterID:144	17	12	0	0	105	0
ClusterID:145	1	0	0	0	0	0
ClusterID:146	1	0	0	0	0	0
ClusterID:147	2	1	0	0	0	0
ClusterID:148	2	1	0	0	0	0
ClusterID:149	2	1	0	0	0	0
ClusterID:150	1	0	0	0	0	0
ClusterID:151	8	15	0	0	6	0
ClusterID:152	3	2	0	0	0	0
ClusterID:153	1	0	0	0	0	0
ClusterID:154	2	1	0	0	0	0
ClusterID:155	2	1	0	0	0	0
ClusterID:156	2	1	0	0	0	0
ClusterID:157	4	2	0	0	3	0
ClusterID:158	9	12	1	0	6	0
ClusterID:159	2	1	0	0	0	0
ClusterID:160	6	12	0	0	0	0
ClusterID:161	35	65	0	0	496	0
ClusterID:162	2	1	0	0	0	0
ClusterID:163	19	16	0	0	153	0
ClusterID:164	16	93	0	0	0	0
ClusterID:165	10	18	0	0	6	10
ClusterID:166	43	62	0	0	741	0
ClusterID:167	4	2	0	0	3	0
ClusterID:168	1	0	0	0	0	0
ClusterID:169	3	3	0	0	1	0
ClusterID:170	8	8	0	0	10	0
ClusterID:171	3	2	0	0	1	0
ClusterID:172	28	4	0	0	257	123
ClusterID:173	20	40	0	0	0	0
ClusterID:174	35	17	0	0	325	78
ClusterID:175	6	14	0	0	0	0
ClusterID:176	15	7	0	0	32	52
ClusterID:177	1	0	0	0	0	0
ClusterID:178	3	3	0	0	0	0
ClusterID:179	1	0	0	0	0	0
ClusterID:180	2	1	0	0	0	0
ClusterID:181	1	0	0	0	0	0
ClusterID:182	1	0	0	0	0	0
ClusterID:183	9	22	0	0	10	0
ClusterID:184	51	2	0	0	1275	0
ClusterID:185	7	12	0	0	0	0
ClusterID:186	2	1	0	0	0	0
ClusterID:187	3	2	0	0	0	0
ClusterID:188	6	5	0	0	0	0
ClusterID:189	1	0	0	0	0	0
ClusterID:190	2	1	0	0	0	0
ClusterID:191	3	2	0	0	0	0
ClusterID:192	7	10	0	0	17	0
ClusterID:193	2	1	0	0	0	0
ClusterID:194	37	81	0	0	595	0
ClusterID:195	19	105	0	0	6	0
ClusterID:196	1	0	0	0	0	0
ClusterID:197	1	0	0	0	0	0
ClusterID:198	11	55	0	0	55	0
ClusterID:199	2	1	0	0	0	0
ClusterID:200	3	2	0	0	0	0
ClusterID:201	2	1	0	0	0	0
ClusterID:202	4	4	0	0	0	0
ClusterID:203	5	4	0	0	0	0
ClusterID:204	1	0	0	0	0	0
ClusterID:205	7	6	0	0	1	0
ClusterID:206	2	1	0	0	0	0
ClusterID:207	3	3	0	0	0	0
ClusterID:208	2	1	0	0	1	0
ClusterID:209	1	0	0	0	0	0
ClusterID:210	5	4	0	0	0	0
ClusterID:211	5	5	4	1	6	0
ClusterID:212	8	13	0	0	1	0
ClusterID:213	3	2	0	0	0	0
ClusterID:214	4	3	0	0	0	0
