	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:1	5	4	0	0	0	0
ClusterID:2	3	2	0	0	1	0
ClusterID:3	2	1	0	0	0	0
ClusterID:4	6	5	0	3	0	0
ClusterID:5	2	1	0	0	0	0
ClusterID:6	1	0	0	0	0	0
ClusterID:7	1	0	0	0	0	0
ClusterID:8	1	0	0	0	0	0
ClusterID:9	1	0	0	0	0	0
ClusterID:10	1	0	0	0	0	0
ClusterID:11	1	0	0	0	0	0
ClusterID:12	1	0	0	0	0	0
ClusterID:13	1	0	0	0	0	0
ClusterID:14	121	1298	0	0	5176	0
ClusterID:15	74	41	0	0	2220	0
ClusterID:16	8	12	1	1	1	0
ClusterID:17	77	373	0	0	1681	0
ClusterID:18	91	1467	0	0	125	0
ClusterID:19	97	403	0	0	3667	0
ClusterID:20	21	23	1	0	31	0
ClusterID:21	1	0	0	0	0	0
ClusterID:22	4	0	0	6	0	0
ClusterID:23	8	10	0	0	0	0
ClusterID:24	3	2	0	0	0	0
ClusterID:25	26	70	0	0	175	0
ClusterID:26	1	0	0	0	0	0
ClusterID:27	21	78	0	0	1	0
ClusterID:28	25	24	0	0	0	0
ClusterID:29	34	28	0	0	244	0
ClusterID:30	10	9	0	0	36	0
ClusterID:31	24	49	55	0	58	0
ClusterID:32	5	5	0	0	1	0
ClusterID:33	8	8	0	0	1	0
ClusterID:34	3	2	0	0	0	0
ClusterID:35	4	5	1	0	1	0
ClusterID:36	1	0	0	0	0	0
ClusterID:37	42	311	0	0	386	0
ClusterID:38	18	50	0	0	120	0
ClusterID:39	5	8	0	0	0	0
ClusterID:40	35	129	0	0	1	0
ClusterID:41	34	68	0	0	231	0
ClusterID:42	24	20	0	0	194	0
ClusterID:43	114	2252	0	0	23	0
ClusterID:44	1	0	0	0	0	0
ClusterID:45	1	0	0	0	0	0
ClusterID:46	37	117	0	0	192	0
ClusterID:47	41	191	0	0	0	0
ClusterID:48	50	194	1	0	605	0
ClusterID:49	2	1	0	0	0	0
ClusterID:50	1	0	0	0	0	0
ClusterID:51	7	5	3	0	2	9
ClusterID:52	39	21	0	1	273	276
ClusterID:53	62	816	0	0	115	0
ClusterID:54	9	13	0	0	0	0
ClusterID:55	61	58	3	147	27	0
ClusterID:56	16	20	0	0	2	24
ClusterID:57	2	1	0	0	0	0
ClusterID:58	1	0	0	0	0	0
ClusterID:59	58	43	0	0	802	263
ClusterID:60	47	132	36	0	231	0
ClusterID:61	124	482	0	0	3708	0
ClusterID:62	16	56	0	0	105	0
ClusterID:63	35	14	0	0	377	171
ClusterID:64	1	0	0	0	0	0
ClusterID:65	1	0	0	0	0	0
ClusterID:66	3	2	0	0	0	0
ClusterID:67	20	69	0	0	0	0
ClusterID:68	14	27	0	0	13	0
ClusterID:69	2	1	0	0	0	0
ClusterID:70	39	368	0	0	92	0
ClusterID:71	6	5	0	0	0	0
ClusterID:72	2	1	0	0	0	0
ClusterID:73	4	2	0	0	1	0
ClusterID:74	2	1	0	0	0	0
ClusterID:75	9	15	0	0	0	0
ClusterID:76	26	69	0	0	0	0
ClusterID:77	21	23	0	0	51	56
ClusterID:78	6	5	0	11	1	1
ClusterID:79	1	0	0	0	0	0
ClusterID:80	5	5	0	0	0	0
ClusterID:81	5	6	0	0	0	0
ClusterID:82	17	24	1	0	24	53
ClusterID:83	2	1	0	0	0	0
ClusterID:84	4	4	0	0	0	0
ClusterID:85	1	0	0	0	0	0
ClusterID:86	66	280	0	0	566	0
ClusterID:87	13	15	0	0	28	0
ClusterID:88	14	8	0	15	3	1
ClusterID:89	36	101	6	0	10	0
ClusterID:90	18	14	1	6	44	0
ClusterID:91	49	68	0	1	666	0
ClusterID:92	2	1	0	0	0	0
ClusterID:93	19	37	0	0	136	0
ClusterID:94	3	3	0	0	0	0
ClusterID:95	2	1	0	0	0	0
ClusterID:96	10	21	0	0	0	0
ClusterID:97	31	82	0	0	274	0
ClusterID:98	3	2	0	0	0	0
ClusterID:99	9	8	0	0	0	0
ClusterID:100	24	42	0	0	74	0
ClusterID:101	1	0	0	0	0	0
ClusterID:102	2	1	0	0	0	0
ClusterID:103	5	7	1	0	3	3
ClusterID:104	71	732	0	0	13	0
ClusterID:105	53	62	0	0	315	304
ClusterID:106	1	0	0	0	0	0
ClusterID:107	30	148	0	0	2	0
ClusterID:108	23	16	6	0	20	88
ClusterID:109	2	1	0	0	0	0
ClusterID:110	105	698	0	0	2116	0
ClusterID:111	10	6	0	0	11	30
ClusterID:112	11	13	0	0	0	0
ClusterID:113	5	4	0	0	0	0
ClusterID:114	2	1	0	0	0	0
ClusterID:115	293	2609	0	6	15229	0
ClusterID:116	2	1	0	0	0	0
ClusterID:117	12	13	0	0	23	0
ClusterID:118	3	2	0	0	0	0
ClusterID:119	69	184	0	0	995	0
ClusterID:120	83	188	0	0	2725	0
ClusterID:121	29	30	0	12	108	0
ClusterID:122	2	1	0	0	0	0
ClusterID:123	8	8	0	0	12	0
ClusterID:124	20	18	0	0	160	0
ClusterID:125	23	6	0	3	60	130
ClusterID:126	44	43	0	0	0	0
ClusterID:127	6	9	0	0	0	0
ClusterID:128	40	212	0	0	379	0
ClusterID:129	29	31	0	0	210	0
ClusterID:130	6	12	0	0	0	0
ClusterID:131	1	0	0	0	0	0
ClusterID:132	1	0	0	0	0	0
ClusterID:133	2	1	0	0	1	0
ClusterID:134	44	98	0	0	121	7
ClusterID:135	4	3	0	0	0	0
ClusterID:136	34	55	0	1	39	136
ClusterID:137	8	8	1	0	6	0
ClusterID:138	2	1	0	0	0	0
ClusterID:139	27	26	0	0	0	0
ClusterID:140	3	1	0	0	1	0
ClusterID:141	4	3	0	0	1	0
ClusterID:142	21	18	0	0	66	0
ClusterID:143	60	472	0	0	1365	0
ClusterID:144	7	6	0	0	0	0
ClusterID:145	13	8	0	0	28	0
ClusterID:146	82	46	0	14	2137	0
ClusterID:147	53	89	0	0	433	0
ClusterID:148	8	7	0	0	2	0
ClusterID:149	20	24	0	0	80	0
ClusterID:150	33	145	0	0	16	0
ClusterID:151	1	0	0	0	0	0
ClusterID:152	4	3	0	0	0	0
ClusterID:153	20	47	0	0	0	0
ClusterID:154	37	131	0	0	444	0
ClusterID:155	3	2	0	0	0	0
ClusterID:156	1	0	0	0	0	0
ClusterID:157	20	89	0	0	1	0
ClusterID:158	2	1	0	0	0	0
ClusterID:159	22	21	0	0	1	0
ClusterID:160	22	33	0	0	17	78
ClusterID:161	7	11	0	0	0	0
ClusterID:162	12	3	0	0	55	0
ClusterID:163	8	7	0	0	3	0
ClusterID:164	4	3	0	0	0	0
ClusterID:165	3	3	0	0	0	0
ClusterID:166	1	0	0	0	0	0
ClusterID:167	4	4	0	0	0	0
ClusterID:168	4	3	0	0	0	0
ClusterID:169	5	5	1	0	1	0
ClusterID:170	3	2	0	0	0	0
ClusterID:171	14	18	0	0	0	0
ClusterID:172	12	12	0	0	0	0
ClusterID:173	56	139	0	0	608	0
ClusterID:174	3	3	0	0	0	0
ClusterID:175	3	2	0	0	0	0
ClusterID:176	7	8	1	0	1	0
ClusterID:177	18	17	0	0	1	0
ClusterID:178	38	174	0	0	406	0
ClusterID:179	6	11	0	0	0	0
ClusterID:180	9	7	0	0	28	0
ClusterID:181	12	26	0	0	4	0
ClusterID:182	1	0	0	0	0	0
ClusterID:183	5	4	0	0	1	0
ClusterID:184	4	1	3	0	6	0
ClusterID:185	1	0	0	0	0	0
ClusterID:186	14	9	0	0	48	0
ClusterID:187	36	70	0	1	456	0
ClusterID:188	3	2	0	0	0	0
ClusterID:189	1	0	0	0	0	0
ClusterID:190	13	23	0	15	14	0
ClusterID:191	8	11	0	0	8	0
ClusterID:192	5	4	0	0	0	0
ClusterID:193	9	11	0	3	6	0
ClusterID:194	2	1	0	0	0	0
ClusterID:195	2	1	0	0	0	0
ClusterID:196	1	0	0	0	0	0
ClusterID:197	7	12	0	0	0	0
ClusterID:198	7	6	0	0	1	0
ClusterID:199	14	29	0	0	21	0
ClusterID:200	2	1	0	0	0	0
ClusterID:201	36	226	0	0	4	0
ClusterID:202	2	1	0	0	0	0
ClusterID:203	7	9	3	0	12	0
ClusterID:204	5	4	0	0	0	0
ClusterID:205	13	14	6	1	38	0
ClusterID:206	4	3	0	0	0	0
ClusterID:207	5	3	0	1	1	0
ClusterID:208	28	15	0	0	131	31
ClusterID:209	10	9	0	0	0	0
ClusterID:210	9	14	0	0	1	0
ClusterID:211	81	138	0	0	447	708
ClusterID:212	8	7	0	0	0	0
ClusterID:213	1	0	0	0	0	0
ClusterID:214	2	1	0	0	0	0
ClusterID:215	13	18	0	0	3	0
ClusterID:216	5	6	0	0	0	0
ClusterID:217	24	57	10	0	21	0
